image,tag
santafe11_1_3,0
santafe11_1_4,1
santafe11_1_5,0
santafe11_1_6,0
santafe11_1_7,0.5
santafe11_1_8,0.5
santafe11_1_9,0
santafe11_1_10,0
santafe11_1_11,0.5
santafe11_1_12,0
santafe11_1_13,0
santafe11_1_14,0
santafe11_1_15,0
rosario12_3_0,0.5
rosario12_3_1,1
rosario12_3_2,1
rosario12_3_3,0
rosario12_3_4,0
rosario12_3_5,0.5
rosario12_3_6,0.5
rosario12_3_7,0
rosario12_3_8,1
rosario12_3_9,1
rosario12_3_10,0.5
rosario12_3_11,1
rosario12_3_12,0
rosario12_3_13,0
rosario12_3_14,0
rosario12_3_15,0
rosario16_5_0,0.5
rosario16_5_1,0
rosario16_5_2,0
rosario16_5_3,0
rosario16_5_4,0
rosario16_5_5,0
rosario16_5_6,0.5
rosario16_5_7,0
rosario16_5_8,0.5
rosario16_5_9,0
rosario16_5_10,1
rosario16_5_11,0
rosario16_5_12,0.5
rosario16_5_13,0
rosario16_5_14,1
rosario16_5_15,0
cordoba6_4_0,0.5
cordoba6_4_1,0
cordoba6_4_2,0
cordoba6_4_3,0.5
cordoba6_4_4,0.5
cordoba6_4_5,0
cordoba6_4_6,0
cordoba6_4_7,0.5
cordoba6_4_8,0
cordoba6_4_9,0
cordoba6_4_10,0
cordoba6_4_11,0
cordoba6_4_12,0
cordoba6_4_13,0
cordoba6_4_14,0
cordoba6_4_15,0
rosario14_6_0,0
rosario14_6_1,0
rosario14_6_2,0.5
rosario14_6_3,0
rosario14_6_4,0
rosario14_6_5,0
rosario14_6_6,0
rosario14_6_7,0
rosario14_6_8,0.5
rosario14_6_9,0.5
rosario14_6_10,0
rosario14_6_11,0
rosario14_6_12,0
rosario14_6_13,0
rosario14_6_14,0
rosario14_6_15,0
rosario8_0_0,1
rosario8_0_1,0.5
rosario8_0_2,0.5
rosario8_0_3,0
rosario8_0_4,1
rosario8_0_5,1
rosario8_0_6,0
rosario8_0_7,0.5
rosario8_0_8,0
rosario8_0_9,0
rosario8_0_10,0.5
rosario8_0_11,0.5
rosario8_0_12,0
rosario8_0_13,0
rosario8_0_14,0
rosario8_0_15,0
cordoba1_4_0,0.5
cordoba1_4_1,0.5
cordoba1_4_2,0
cordoba1_4_3,0
cordoba1_4_4,0
cordoba1_4_5,0
cordoba1_4_6,0
cordoba1_4_7,0
cordoba1_4_8,0.5
cordoba1_4_9,0
cordoba1_4_10,0
cordoba1_4_11,0
cordoba1_4_12,0.5
cordoba1_4_13,0.5
cordoba1_4_14,0
cordoba1_4_15,0
rosario4_4_0,0
rosario4_4_1,0
rosario4_4_2,0
rosario4_4_3,0
rosario4_4_4,0
rosario4_4_5,0
rosario4_4_6,0
rosario4_4_7,0
rosario4_4_8,0.5
rosario4_4_9,0
rosario4_4_10,0
rosario4_4_11,0
rosario4_4_12,1
rosario4_4_13,0
rosario4_4_14,0
rosario4_4_15,0.5
rosario22_6_0,0.5
rosario22_6_1,0.5
rosario22_6_2,0.5
rosario22_6_3,1
rosario22_6_4,0
rosario22_6_5,0
rosario22_6_6,0
rosario22_6_7,0.5
rosario22_6_8,0
rosario22_6_9,0.5
rosario22_6_10,0
rosario22_6_11,0
rosario22_6_12,0.5
rosario22_6_13,1
rosario22_6_14,0.5
rosario22_6_15,0
parana2_2_0,0
parana2_2_1,0.5
parana2_2_2,0
parana2_2_3,0
parana2_2_4,0
parana2_2_5,0.5
parana2_2_6,0.5
parana2_2_7,0
parana2_2_8,0
parana2_2_9,0
parana2_2_10,0.5
parana2_2_11,0
parana2_2_12,0
parana2_2_13,0
parana2_2_14,0
parana2_2_15,0
rosario18_5_0,0.5
rosario18_5_1,0.5
rosario18_5_2,0.5
rosario18_5_3,0.5
rosario18_5_4,0
rosario18_5_5,0
rosario18_5_6,0
rosario18_5_7,0
rosario18_5_8,0
rosario18_5_9,0
rosario18_5_10,0
rosario18_5_11,0
rosario18_5_12,0
rosario18_5_13,0
rosario18_5_14,0
rosario18_5_15,0
cordoba9_2_0,0
cordoba9_2_1,0
cordoba9_2_2,0
cordoba9_2_3,0
cordoba9_2_4,0.5
cordoba9_2_5,0
cordoba9_2_6,0
cordoba9_2_7,0
cordoba9_2_8,0.5
cordoba9_2_9,0
cordoba9_2_10,0
cordoba9_2_11,0
cordoba9_2_12,0.5
cordoba9_2_13,0
cordoba9_2_14,0
cordoba9_2_15,0
rosario23_6_0,0
rosario23_6_1,0.5
rosario23_6_2,0.5
rosario23_6_3,1
rosario23_6_4,0
rosario23_6_5,0.5
rosario23_6_6,0
rosario23_6_7,0.5
rosario23_6_8,0
rosario23_6_9,0
rosario23_6_10,0.5
rosario23_6_11,1
rosario23_6_12,0
rosario23_6_13,0
rosario23_6_14,0.5
rosario23_6_15,0
rosario4_3_0,0
rosario4_3_1,0.5
rosario4_3_2,0.5
rosario4_3_3,0
rosario4_3_4,0
rosario4_3_5,1
rosario4_3_6,0.5
rosario4_3_7,0
rosario4_3_8,0.5
rosario4_3_9,0
rosario4_3_10,0
rosario4_3_11,0
rosario4_3_12,0.5
rosario4_3_13,0
rosario4_3_14,0
rosario4_3_15,0
parana7_2_0,0
parana7_2_1,0
parana7_2_2,0
parana7_2_3,0
parana7_2_4,0.5
parana7_2_5,0.5
parana7_2_6,0
parana7_2_7,0.5
parana7_2_8,0
parana7_2_9,0.5
parana7_2_10,0
parana7_2_11,0
parana7_2_12,0.5
parana7_2_13,0
parana7_2_14,0.5
parana7_2_15,0.5
cordoba13_1_0,0
cordoba13_1_1,0
cordoba13_1_2,0
cordoba13_1_3,0.5
cordoba13_1_4,0
cordoba13_1_5,0
cordoba13_1_6,0
cordoba13_1_7,0
cordoba13_1_8,0
cordoba13_1_9,0
cordoba13_1_10,0.5
cordoba13_1_11,0
cordoba13_1_12,0
cordoba13_1_13,0
cordoba13_1_14,0.5
cordoba13_1_15,0.5
rosario22_0_0,0.5
rosario22_0_1,1
rosario22_0_2,1
rosario22_0_3,0
rosario22_0_4,0.5
rosario22_0_5,0.5
rosario22_0_6,1
rosario22_0_7,0
rosario22_0_8,0.5
rosario22_0_9,1
rosario22_0_10,1
rosario22_0_11,0.5
rosario22_0_12,0.5
rosario22_0_13,0.5
rosario22_0_14,0
rosario22_0_15,1
rosario6_6_0,0
rosario6_6_1,0
rosario6_6_2,0.5
rosario6_6_3,0
rosario6_6_4,0
rosario6_6_5,0
rosario6_6_6,0
rosario6_6_7,0
rosario6_6_8,0
rosario6_6_9,0
rosario6_6_10,0
rosario6_6_11,0
rosario6_6_12,0
rosario6_6_13,0
rosario6_6_14,1
rosario6_6_15,1
rosario26_7_0,0.5
rosario26_7_1,0
rosario26_7_2,1
rosario26_7_3,0.5
rosario26_7_4,0
rosario26_7_5,0.5
rosario26_7_6,1
rosario26_7_7,1
rosario26_7_8,1
rosario26_7_9,1
rosario26_7_10,1
rosario26_7_11,0.5
rosario26_7_12,1
rosario26_7_13,0
rosario26_7_14,0
rosario26_7_15,0.5
rosario21_1_0,1
rosario21_1_1,0.5
rosario21_1_2,0
rosario21_1_3,0
rosario21_1_4,1
rosario21_1_5,0.5
rosario21_1_6,0
rosario21_1_7,0.5
rosario21_1_8,0.5
rosario21_1_9,1
rosario21_1_10,0.5
rosario21_1_11,1
rosario21_1_12,0.5
rosario21_1_13,0.5
rosario21_1_14,0.5
rosario21_1_15,0.5
santafe12_3_0,0.5
santafe12_3_1,1
santafe12_3_2,1
santafe12_3_3,1
santafe12_3_4,0.5
santafe12_3_5,0
santafe12_3_6,1
santafe12_3_7,0
santafe12_3_8,0.5
santafe12_3_9,0
santafe12_3_10,0.5
santafe12_3_11,0.5
santafe12_3_12,0.5
santafe12_3_13,1
santafe12_3_14,1
santafe12_3_15,0.5
santafe12_7_0,0
santafe12_7_1,0.5
santafe12_7_2,0.5
santafe12_7_3,0
santafe12_7_4,0
santafe12_7_5,0
santafe12_7_6,0
santafe12_7_7,0.5
santafe12_7_8,0.5
santafe12_7_9,0.5
santafe12_7_10,0.5
santafe12_7_11,0
santafe12_7_12,0.5
santafe12_7_13,0.5
santafe12_7_14,1
santafe12_7_15,0.5
rosario28_7_0,0.5
rosario28_7_1,0.5
rosario28_7_2,0.5
rosario28_7_3,0.5
rosario28_7_4,0
rosario28_7_5,0
rosario28_7_6,0
rosario28_7_7,0
rosario28_7_8,0
rosario28_7_9,0
rosario28_7_10,0
rosario28_7_11,0
rosario28_7_12,1
rosario28_7_13,0
rosario28_7_14,0
rosario28_7_15,0
cordoba13_2_0,0
cordoba13_2_1,0.5
cordoba13_2_2,0
cordoba13_2_3,0
cordoba13_2_4,0
cordoba13_2_5,0.5
cordoba13_2_6,0
cordoba13_2_7,0
cordoba13_2_8,0.5
cordoba13_2_9,1
cordoba13_2_10,0
cordoba13_2_11,0
cordoba13_2_12,1
cordoba13_2_13,1
cordoba13_2_14,0
cordoba13_2_15,0
rosario11_8_0,1
rosario11_8_1,0.5
rosario11_8_2,0
rosario11_8_3,0
rosario11_8_4,1
rosario11_8_5,0
rosario11_8_6,0
rosario11_8_7,0
rosario11_8_8,0.5
rosario11_8_9,0
rosario11_8_10,1
rosario11_8_11,0
rosario11_8_12,0.5
rosario11_8_13,0
rosario11_8_14,1
rosario11_8_15,0
rosario28_5_0,0
rosario28_5_1,0
rosario28_5_2,0
rosario28_5_3,0
rosario28_5_4,0
rosario28_5_5,0
rosario28_5_6,0
rosario28_5_7,0
rosario28_5_8,0.5
rosario28_5_9,0
rosario28_5_10,0
rosario28_5_11,0
rosario28_5_12,0.5
rosario28_5_13,0
rosario28_5_14,0
rosario28_5_15,0
parana3_3_0,0
parana3_3_1,0
parana3_3_2,0
parana3_3_3,0.5
parana3_3_4,0
parana3_3_5,0
parana3_3_6,0
parana3_3_7,0
parana3_3_8,0
parana3_3_9,0
parana3_3_10,0.5
parana3_3_11,0
parana3_3_12,0
parana3_3_13,1
parana3_3_14,1
parana3_3_15,0
cordoba2_4_0,0.5
cordoba2_4_1,0
cordoba2_4_2,0.5
cordoba2_4_3,0.5
cordoba2_4_4,0.5
cordoba2_4_5,0
cordoba2_4_6,0.5
cordoba2_4_7,0
cordoba2_4_8,0.5
cordoba2_4_9,0
cordoba2_4_10,1
cordoba2_4_11,1
cordoba2_4_12,0
cordoba2_4_13,0
cordoba2_4_14,0.5
cordoba2_4_15,1
cordoba16_4_0,0.5
cordoba16_4_1,0.5
cordoba16_4_2,0.5
cordoba16_4_3,0.5
cordoba16_4_4,0.5
cordoba16_4_5,0.5
cordoba16_4_6,0.5
cordoba16_4_7,0.5
cordoba16_4_8,0.5
cordoba16_4_9,0.5
cordoba16_4_10,0.5
cordoba16_4_11,0
cordoba16_4_12,0.5
cordoba16_4_13,0
cordoba16_4_14,1
cordoba16_4_15,0
cordoba2_1_0,0
cordoba2_1_1,0
cordoba2_1_2,0
cordoba2_1_3,0
cordoba2_1_4,0.5
cordoba2_1_5,0
cordoba2_1_6,0
cordoba2_1_7,0
cordoba2_1_8,0.5
cordoba2_1_9,0.5
cordoba2_1_10,0.5
cordoba2_1_11,1
cordoba2_1_12,0.5
cordoba2_1_13,0.5
cordoba2_1_14,0.5
cordoba2_1_15,1
rosario6_4_0,0.5
rosario6_4_1,1
rosario6_4_2,0
rosario6_4_3,0
rosario6_4_4,1
rosario6_4_5,0.5
rosario6_4_6,1
rosario6_4_7,1
rosario6_4_8,0.5
rosario6_4_9,0.5
rosario6_4_10,0.5
rosario6_4_11,0.5
rosario6_4_12,0.5
rosario6_4_13,0.5
rosario6_4_14,0.5
rosario6_4_15,0
cordoba15_4_0,0
cordoba15_4_1,0
cordoba15_4_2,0
cordoba15_4_3,1
cordoba15_4_4,0
cordoba15_4_5,0.5
cordoba15_4_6,0
cordoba15_4_7,1
cordoba15_4_8,1
cordoba15_4_9,1
cordoba15_4_10,0
cordoba15_4_11,0.5
cordoba15_4_12,1
cordoba15_4_13,1
cordoba15_4_14,0.5
cordoba15_4_15,0.5
parana10_4_0,0
parana10_4_1,0
parana10_4_2,0
parana10_4_3,0
parana10_4_4,0
parana10_4_5,0
parana10_4_6,0
parana10_4_7,0.5
parana10_4_8,0.5
parana10_4_9,0
parana10_4_10,0
parana10_4_11,0
parana10_4_12,0.5
parana10_4_13,0
parana10_4_14,0
parana10_4_15,0
rosario19_7_0,1
rosario19_7_1,0.5
rosario19_7_2,0.5
rosario19_7_3,0.5
rosario19_7_4,1
rosario19_7_5,0.5
rosario19_7_6,0.5
rosario19_7_7,0.5
rosario19_7_8,1
rosario19_7_9,0.5
rosario19_7_10,0
rosario19_7_11,0
rosario19_7_12,0
rosario19_7_13,0
rosario19_7_14,0.5
rosario19_7_15,1
rosario23_0_0,1
rosario23_0_1,1
rosario23_0_2,0
rosario23_0_3,0.5
rosario23_0_4,1
rosario23_0_5,1
rosario23_0_6,1
rosario23_0_7,0.5
rosario23_0_8,0.5
rosario23_0_9,1
rosario23_0_10,1
rosario23_0_11,0.5
rosario23_0_12,0.5
rosario23_0_13,1
rosario23_0_14,1
rosario23_0_15,1
rosario10_4_0,0
rosario10_4_1,0
rosario10_4_2,1
rosario10_4_3,0.5
rosario10_4_4,0
rosario10_4_5,0
rosario10_4_6,0.5
rosario10_4_7,0.5
rosario10_4_8,0.5
rosario10_4_9,0.5
rosario10_4_10,0.5
rosario10_4_11,1
rosario10_4_12,0.5
rosario10_4_13,0.5
rosario10_4_14,1
rosario10_4_15,0
santafe15_5_0,0
santafe15_5_1,0.5
santafe15_5_2,1
santafe15_5_3,0.5
santafe15_5_4,0.5
santafe15_5_5,0.5
santafe15_5_6,0.5
santafe15_5_7,0.5
santafe15_5_8,1
santafe15_5_9,1
santafe15_5_10,1
santafe15_5_11,0.5
santafe15_5_12,1
santafe15_5_13,0.5
santafe15_5_14,1
santafe15_5_15,0.5
cordoba10_4_0,0.5
cordoba10_4_1,0.5
cordoba10_4_2,0.5
cordoba10_4_3,0
cordoba10_4_4,1
cordoba10_4_5,1
cordoba10_4_6,0.5
cordoba10_4_7,0
cordoba10_4_8,1
cordoba10_4_9,1
cordoba10_4_10,0
cordoba10_4_11,0
cordoba10_4_12,0.5
cordoba10_4_13,0.5
cordoba10_4_14,0
cordoba10_4_15,0
santafe12_5_0,0.5
santafe12_5_1,0
santafe12_5_2,0.5
santafe12_5_3,0
santafe12_5_4,0
santafe12_5_5,0
santafe12_5_6,0
santafe12_5_7,0
santafe12_5_8,0
santafe12_5_9,0
santafe12_5_10,0
santafe12_5_11,0
santafe12_5_12,0
santafe12_5_13,0
santafe12_5_14,0
santafe12_5_15,0
cordoba3_0_0,0
cordoba3_0_1,0.5
cordoba3_0_2,1
cordoba3_0_3,0.5
cordoba3_0_4,0.5
cordoba3_0_5,0.5
cordoba3_0_6,0.5
cordoba3_0_7,0
cordoba3_0_8,0.5
cordoba3_0_9,0.5
cordoba3_0_10,0.5
cordoba3_0_11,0
cordoba3_0_12,0.5
cordoba3_0_13,0.5
cordoba3_0_14,0.5
cordoba3_0_15,0
santafe12_2_0,0.5
santafe12_2_1,0.5
santafe12_2_2,0
santafe12_2_3,0
santafe12_2_4,0
santafe12_2_5,0.5
santafe12_2_6,0
santafe12_2_7,0
santafe12_2_8,0
santafe12_2_9,0
santafe12_2_10,0.5
santafe12_2_11,0.5
santafe12_2_12,0.5
santafe12_2_13,0
santafe12_2_14,0.5
santafe12_2_15,0.5
rosario4_6_0,1
rosario4_6_1,1
rosario4_6_2,1
rosario4_6_3,0.5
rosario4_6_4,1
rosario4_6_5,1
rosario4_6_6,0.5
rosario4_6_7,0.5
rosario4_6_8,1
rosario4_6_9,1
rosario4_6_10,1
rosario4_6_11,0.5
rosario4_6_12,1
rosario4_6_13,1
rosario4_6_14,1
rosario4_6_15,0.5
rosario2_5_0,1
rosario2_5_1,0
rosario2_5_2,0.5
rosario2_5_3,0.5
rosario2_5_4,0.5
rosario2_5_5,0.5
rosario2_5_6,0
rosario2_5_7,0
rosario2_5_8,0
rosario2_5_9,0
rosario2_5_10,0
rosario2_5_11,0
rosario2_5_12,0
rosario2_5_13,0
rosario2_5_14,0
rosario2_5_15,0
rosario17_1_0,0
rosario17_1_1,0
rosario17_1_2,0
rosario17_1_3,0
rosario17_1_4,1
rosario17_1_5,0
rosario17_1_6,0
rosario17_1_7,0.5
rosario17_1_8,0
rosario17_1_9,0
rosario17_1_10,0
rosario17_1_11,0
rosario17_1_12,0.5
rosario17_1_13,0.5
rosario17_1_14,0
rosario17_1_15,0
cordoba3_1_0,0.5
cordoba3_1_1,0.5
cordoba3_1_2,0.5
cordoba3_1_3,0.5
cordoba3_1_4,0.5
cordoba3_1_5,0.5
cordoba3_1_6,0.5
cordoba3_1_7,0.5
cordoba3_1_8,0
cordoba3_1_9,0.5
cordoba3_1_10,0
cordoba3_1_11,0.5
cordoba3_1_12,0.5
cordoba3_1_13,0.5
cordoba3_1_14,1
cordoba3_1_15,1
santafe1_5_0,0
santafe1_5_1,0
santafe1_5_2,0
santafe1_5_3,0.5
santafe1_5_4,1
santafe1_5_5,0
santafe1_5_6,1
santafe1_5_7,0.5
santafe1_5_8,0
santafe1_5_9,0
santafe1_5_10,1
santafe1_5_11,1
santafe1_5_12,0
santafe1_5_13,0
santafe1_5_14,0
santafe1_5_15,0
santafe4_2_0,0
santafe4_2_1,0
santafe4_2_2,0
santafe4_2_3,0
santafe4_2_4,0
santafe4_2_5,0
santafe4_2_6,0
santafe4_2_7,0
santafe4_2_8,0
santafe4_2_9,0
santafe4_2_10,0
santafe4_2_11,0
santafe4_2_12,0.5
santafe4_2_13,0
santafe4_2_14,0
santafe4_2_15,0
santafe9_2_0,1
santafe9_2_1,1
santafe9_2_2,1
santafe9_2_3,0
santafe9_2_4,0
santafe9_2_5,0
santafe9_2_6,0
santafe9_2_7,0
santafe9_2_8,0.5
santafe9_2_9,0.5
santafe9_2_10,0
santafe9_2_11,0
santafe9_2_12,0.5
santafe9_2_13,1
santafe9_2_14,1
santafe9_2_15,0.5
rosario5_5_0,0.5
rosario5_5_1,0
rosario5_5_2,0
rosario5_5_3,0.5
rosario5_5_4,0.5
rosario5_5_5,0.5
rosario5_5_6,0
rosario5_5_7,0.5
rosario5_5_8,1
rosario5_5_9,1
rosario5_5_10,0
rosario5_5_11,0.5
rosario5_5_12,1
rosario5_5_13,1
rosario5_5_14,0.5
rosario5_5_15,0.5
rosario19_4_0,0.5
rosario19_4_1,0.5
rosario19_4_2,0.5
rosario19_4_3,0
rosario19_4_4,0
rosario19_4_5,0.5
rosario19_4_6,1
rosario19_4_7,1
rosario19_4_8,0
rosario19_4_9,0
rosario19_4_10,0.5
rosario19_4_11,1
rosario19_4_12,1
rosario19_4_13,0
rosario19_4_14,0.5
rosario19_4_15,0.5
cordoba10_6_0,0
cordoba10_6_1,0
cordoba10_6_2,0
cordoba10_6_3,0.5
cordoba10_6_4,0.5
cordoba10_6_5,0
cordoba10_6_6,0
cordoba10_6_7,0
cordoba10_6_8,0
cordoba10_6_9,0
cordoba10_6_10,0
cordoba10_6_11,0
cordoba10_6_12,0.5
cordoba10_6_13,0
cordoba10_6_14,0
cordoba10_6_15,0
cordoba6_3_0,0.5
cordoba6_3_1,0.5
cordoba6_3_2,0
cordoba6_3_3,0
cordoba6_3_4,0
cordoba6_3_5,0.5
cordoba6_3_6,0.5
cordoba6_3_7,0
cordoba6_3_8,0
cordoba6_3_9,0.5
cordoba6_3_10,0
cordoba6_3_11,0.5
cordoba6_3_12,0
cordoba6_3_13,0
cordoba6_3_14,0
cordoba6_3_15,1
rosario24_8_0,0
rosario24_8_1,1
rosario24_8_2,1
rosario24_8_3,0
rosario24_8_4,0
rosario24_8_5,1
rosario24_8_6,1
rosario24_8_7,0.5
rosario24_8_8,0.5
rosario24_8_9,1
rosario24_8_10,1
rosario24_8_11,0.5
rosario24_8_12,0.5
rosario24_8_13,1
rosario24_8_14,1
rosario24_8_15,1
parana6_6_0,0.5
parana6_6_1,0.5
parana6_6_2,0.5
parana6_6_3,0.5
parana6_6_4,0.5
parana6_6_5,0.5
parana6_6_6,1
parana6_6_7,1
parana6_6_8,0.5
parana6_6_9,0
parana6_6_10,1
parana6_6_11,1
parana6_6_12,0
parana6_6_13,0
parana6_6_14,0
parana6_6_15,0
rosario9_1_0,0
rosario9_1_1,0
rosario9_1_2,0
rosario9_1_3,0
rosario9_1_4,0
rosario9_1_5,0
rosario9_1_6,0
rosario9_1_7,0
rosario9_1_8,0
rosario9_1_9,0
rosario9_1_10,0
rosario9_1_11,1
rosario9_1_12,0
rosario9_1_13,0.5
rosario9_1_14,0
rosario9_1_15,1
cordoba6_5_0,0
cordoba6_5_1,0.5
cordoba6_5_2,0.5
cordoba6_5_3,0.5
cordoba6_5_4,0
cordoba6_5_5,0
cordoba6_5_6,0
cordoba6_5_7,0.5
cordoba6_5_8,0.5
cordoba6_5_9,0.5
cordoba6_5_10,0
cordoba6_5_11,0
cordoba6_5_12,0
cordoba6_5_13,0
cordoba6_5_14,0.5
cordoba6_5_15,0
cordoba10_0_0,0.5
cordoba10_0_1,1
cordoba10_0_2,0.5
cordoba10_0_3,0.5
cordoba10_0_4,0
cordoba10_0_5,0.5
cordoba10_0_6,1
cordoba10_0_7,0
cordoba10_0_8,0
cordoba10_0_9,0.5
cordoba10_0_10,1
cordoba10_0_11,1
cordoba10_0_12,0.5
cordoba10_0_13,0
cordoba10_0_14,0.5
cordoba10_0_15,0.5
cordoba18_4_0,0
cordoba18_4_1,0
cordoba18_4_2,0
cordoba18_4_3,0.5
cordoba18_4_4,0
cordoba18_4_5,0
cordoba18_4_6,0
cordoba18_4_7,1
cordoba18_4_8,0.5
cordoba18_4_9,0
cordoba18_4_10,0
cordoba18_4_11,1
cordoba18_4_12,0.5
cordoba18_4_13,0
cordoba18_4_14,0
cordoba18_4_15,1
santafe11_4_0,0
santafe11_4_1,0.5
santafe11_4_2,0.5
santafe11_4_3,0
santafe11_4_4,0.5
santafe11_4_5,0.5
santafe11_4_6,0
santafe11_4_7,0
santafe11_4_8,0
santafe11_4_9,0
santafe11_4_10,0.5
santafe11_4_11,0.5
santafe11_4_12,0
santafe11_4_13,0
santafe11_4_14,0
santafe11_4_15,0
rosario12_8_0,0
rosario12_8_1,0
rosario12_8_2,0
rosario12_8_3,0
rosario12_8_4,0
rosario12_8_5,0
rosario12_8_6,0
rosario12_8_7,0
rosario12_8_8,0
rosario12_8_9,1
rosario12_8_10,0.5
rosario12_8_11,0.5
rosario12_8_12,0
rosario12_8_13,0
rosario12_8_14,0
rosario12_8_15,0.5
rosario3_6_0,0
rosario3_6_1,1
rosario3_6_2,0.5
rosario3_6_3,0
rosario3_6_4,0.5
rosario3_6_5,1
rosario3_6_6,1
rosario3_6_7,0
rosario3_6_8,0
rosario3_6_9,0
rosario3_6_10,0
rosario3_6_11,0.5
rosario3_6_12,0.5
rosario3_6_13,0
rosario3_6_14,0
rosario3_6_15,0
parana4_3_0,0
parana4_3_1,0
parana4_3_2,0
parana4_3_3,0
parana4_3_4,0
parana4_3_5,0
parana4_3_6,0.5
parana4_3_7,0
parana4_3_8,0
parana4_3_9,0
parana4_3_10,0.5
parana4_3_11,0
parana4_3_12,0
parana4_3_13,0
parana4_3_14,0
parana4_3_15,0.5
rosario3_1_0,0.5
rosario3_1_1,0
rosario3_1_2,0
rosario3_1_3,0
rosario3_1_4,0
rosario3_1_5,0
rosario3_1_6,0
rosario3_1_7,0.5
rosario3_1_8,0
rosario3_1_9,0
rosario3_1_10,0
rosario3_1_11,0.5
rosario3_1_12,0
rosario3_1_13,0
rosario3_1_14,0
rosario3_1_15,0.5
cordoba17_4_0,0
cordoba17_4_1,0
cordoba17_4_2,1
cordoba17_4_3,0.5
cordoba17_4_4,0
cordoba17_4_5,0
cordoba17_4_6,0
cordoba17_4_7,0
cordoba17_4_8,0
cordoba17_4_9,0
cordoba17_4_10,0
cordoba17_4_11,0
cordoba17_4_12,0
cordoba17_4_13,0
cordoba17_4_14,0
cordoba17_4_15,0
rosario5_3_0,0
rosario5_3_1,0
rosario5_3_2,0
rosario5_3_3,0
rosario5_3_4,0
rosario5_3_5,0.5
rosario5_3_6,1
rosario5_3_7,1
rosario5_3_8,1
rosario5_3_9,0.5
rosario5_3_10,1
rosario5_3_11,1
rosario5_3_12,0
rosario5_3_13,0
rosario5_3_14,0
rosario5_3_15,0.5
parana4_0_0,0
parana4_0_1,0
parana4_0_2,0
parana4_0_3,0
parana4_0_4,0
parana4_0_5,1
parana4_0_6,0
parana4_0_7,0
parana4_0_8,0.5
parana4_0_9,0.5
parana4_0_10,0
parana4_0_11,0
parana4_0_12,0
parana4_0_13,0.5
parana4_0_14,0
parana4_0_15,0
cordoba10_1_0,0.5
cordoba10_1_1,0.5
cordoba10_1_2,0
cordoba10_1_3,0.5
cordoba10_1_4,0
cordoba10_1_5,0
cordoba10_1_6,0
cordoba10_1_7,1
cordoba10_1_8,0
cordoba10_1_9,0
cordoba10_1_10,1
cordoba10_1_11,1
cordoba10_1_12,0.5
cordoba10_1_13,0
cordoba10_1_14,0.5
cordoba10_1_15,0.5
rosario2_2_0,0
rosario2_2_1,0
rosario2_2_2,0
rosario2_2_3,0
rosario2_2_4,0
rosario2_2_5,0
rosario2_2_6,0.5
rosario2_2_7,0
rosario2_2_8,0
rosario2_2_9,0
rosario2_2_10,0.5
rosario2_2_11,0
rosario2_2_12,0.5
rosario2_2_13,0
rosario2_2_14,0.5
