image,tag
rosario19_8_12,1
rosario19_8_13,1
rosario19_8_14,0.5
rosario19_8_15,1
cordoba6_7_0,1
cordoba6_7_1,1
cordoba6_7_2,0.5
cordoba6_7_3,1
cordoba6_7_4,0
cordoba6_7_5,0.5
cordoba6_7_6,0.5
cordoba6_7_7,1
cordoba6_7_8,0
cordoba6_7_9,0
cordoba6_7_10,0
cordoba6_7_11,0
cordoba6_7_12,0
cordoba6_7_13,0
cordoba6_7_14,0
cordoba6_7_15,0
cordoba5_0_0,0
cordoba5_0_1,1
cordoba5_0_2,1
cordoba5_0_3,1
cordoba5_0_4,0.5
cordoba5_0_5,1
cordoba5_0_6,1
cordoba5_0_7,1
cordoba5_0_8,0.5
cordoba5_0_9,0.5
cordoba5_0_10,1
cordoba5_0_11,1
cordoba5_0_12,1
cordoba5_0_13,1
cordoba5_0_14,1
cordoba5_0_15,1
santafe10_3_0,0
santafe10_3_1,1
santafe10_3_2,1
santafe10_3_3,1
santafe10_3_4,0
santafe10_3_5,1
santafe10_3_6,1
santafe10_3_7,1
santafe10_3_8,0
santafe10_3_9,1
santafe10_3_10,1
santafe10_3_11,1
santafe10_3_12,0
santafe10_3_13,1
santafe10_3_14,1
santafe10_3_15,1
santafe1_5_0,0
santafe1_5_1,0
santafe1_5_2,1
santafe1_5_3,0
santafe1_5_4,1
santafe1_5_5,0
santafe1_5_6,1
santafe1_5_7,0
santafe1_5_8,1
santafe1_5_9,0
santafe1_5_10,1
santafe1_5_11,1
santafe1_5_12,1
santafe1_5_13,1
santafe1_5_14,1
santafe1_5_15,0.5
santafe14_8_0,1
santafe14_8_1,1
santafe14_8_2,0
santafe14_8_3,0
santafe14_8_4,0
santafe14_8_5,1
santafe14_8_6,0
santafe14_8_7,0
santafe14_8_8,0.5
santafe14_8_9,0
santafe14_8_10,0
santafe14_8_11,0
santafe14_8_12,0
santafe14_8_13,0.5
santafe14_8_14,1
santafe14_8_15,0.5
rosario26_1_0,1
rosario26_1_1,0
rosario26_1_2,0
rosario26_1_3,0
rosario26_1_4,1
rosario26_1_5,0
rosario26_1_6,0
rosario26_1_7,0.5
rosario26_1_8,0
rosario26_1_9,0.5
rosario26_1_10,0.5
rosario26_1_11,0
rosario26_1_12,0.5
rosario26_1_13,1
rosario26_1_14,1
rosario26_1_15,1
cordoba9_8_0,1
cordoba9_8_1,1
cordoba9_8_2,1
cordoba9_8_3,0
cordoba9_8_4,0.5
cordoba9_8_5,1
cordoba9_8_6,1
cordoba9_8_7,0
cordoba9_8_8,1
cordoba9_8_9,1
cordoba9_8_10,1
cordoba9_8_11,0
cordoba9_8_12,0.5
cordoba9_8_13,1
cordoba9_8_14,1
cordoba9_8_15,1
cordoba10_3_0,1
cordoba10_3_1,1
cordoba10_3_2,1
cordoba10_3_3,1
cordoba10_3_4,1
cordoba10_3_5,1
cordoba10_3_6,0.5
cordoba10_3_7,1
cordoba10_3_8,0.5
cordoba10_3_9,1
cordoba10_3_10,1
cordoba10_3_11,1
cordoba10_3_12,1
cordoba10_3_13,1
cordoba10_3_14,1
cordoba10_3_15,1
rosario24_8_0,1
rosario24_8_1,1
rosario24_8_2,1
rosario24_8_3,0
rosario24_8_4,1
rosario24_8_5,1
rosario24_8_6,1
rosario24_8_7,1
rosario24_8_8,1
rosario24_8_9,1
rosario24_8_10,1
rosario24_8_11,0.5
rosario24_8_12,1
rosario24_8_13,1
rosario24_8_14,1
rosario24_8_15,1
cordoba6_0_0,1
cordoba6_0_1,0
cordoba6_0_2,0
cordoba6_0_3,0
cordoba6_0_4,0
cordoba6_0_5,0
cordoba6_0_6,0
cordoba6_0_7,0
cordoba6_0_8,1
cordoba6_0_9,0
cordoba6_0_10,0
cordoba6_0_11,0
cordoba6_0_12,1
cordoba6_0_13,1
cordoba6_0_14,0
cordoba6_0_15,0
rosario4_2_0,1
rosario4_2_1,1
rosario4_2_2,0.5
rosario4_2_3,1
rosario4_2_4,1
rosario4_2_5,0.5
rosario4_2_6,0.5
rosario4_2_7,0
rosario4_2_8,1
rosario4_2_9,1
rosario4_2_10,1
rosario4_2_11,0
rosario4_2_12,1
rosario4_2_13,1
rosario4_2_14,1
rosario4_2_15,1
rosario9_1_0,1
rosario9_1_1,1
rosario9_1_2,0.5
rosario9_1_3,0
rosario9_1_4,0.5
rosario9_1_5,0
rosario9_1_6,1
rosario9_1_7,1
rosario9_1_8,0
rosario9_1_9,0
rosario9_1_10,0
rosario9_1_11,1
rosario9_1_12,0
rosario9_1_13,1
rosario9_1_14,1
rosario9_1_15,1
rosario7_2_0,1
rosario7_2_1,1
rosario7_2_2,0.5
rosario7_2_3,0.5
rosario7_2_4,1
rosario7_2_5,1
rosario7_2_6,0
rosario7_2_7,0
rosario7_2_8,1
rosario7_2_9,0
rosario7_2_10,0.5
rosario7_2_11,0.5
rosario7_2_12,1
rosario7_2_13,0
rosario7_2_14,0
rosario7_2_15,0
santafe12_2_0,0
santafe12_2_1,0
santafe12_2_2,1
santafe12_2_3,0.5
santafe12_2_4,0
santafe12_2_5,1
santafe12_2_6,1
santafe12_2_7,1
santafe12_2_8,0
santafe12_2_9,1
santafe12_2_10,1
santafe12_2_11,0
santafe12_2_12,1
santafe12_2_13,0
santafe12_2_14,0.5
santafe12_2_15,1
parana3_3_0,0
parana3_3_1,0.5
parana3_3_2,0
parana3_3_3,1
parana3_3_4,0
parana3_3_5,0
parana3_3_6,0.5
parana3_3_7,0
parana3_3_8,0
parana3_3_9,0
parana3_3_10,0
parana3_3_11,0
parana3_3_12,0
parana3_3_13,1
parana3_3_14,1
parana3_3_15,1
rosario5_2_0,0
rosario5_2_1,0
rosario5_2_2,1
rosario5_2_3,0
rosario5_2_4,1
rosario5_2_5,1
rosario5_2_6,0
rosario5_2_7,1
rosario5_2_8,1
rosario5_2_9,1
rosario5_2_10,0.5
rosario5_2_11,1
rosario5_2_12,0
rosario5_2_13,0
rosario5_2_14,1
rosario5_2_15,1
santafe10_6_0,0
santafe10_6_1,0
santafe10_6_2,1
santafe10_6_3,1
santafe10_6_4,0
santafe10_6_5,0
santafe10_6_6,0
santafe10_6_7,0
santafe10_6_8,0
santafe10_6_9,0
santafe10_6_10,0
santafe10_6_11,0
santafe10_6_12,0
santafe10_6_13,0
santafe10_6_14,0
santafe10_6_15,0
cordoba18_1_0,0
cordoba18_1_1,0.5
cordoba18_1_2,1
cordoba18_1_3,0.5
cordoba18_1_4,0
cordoba18_1_5,0.5
cordoba18_1_6,0
cordoba18_1_7,1
cordoba18_1_8,0
cordoba18_1_9,0
cordoba18_1_10,0
cordoba18_1_11,1
cordoba18_1_12,0
cordoba18_1_13,0
cordoba18_1_14,1
cordoba18_1_15,1
rosario17_7_0,0
rosario17_7_1,0
rosario17_7_2,0
rosario17_7_3,1
rosario17_7_4,0
rosario17_7_5,0
rosario17_7_6,0
rosario17_7_7,0
rosario17_7_8,0
rosario17_7_9,0
rosario17_7_10,0
rosario17_7_11,0
rosario17_7_12,0.5
rosario17_7_13,0
rosario17_7_14,0
rosario17_7_15,0
rosario22_0_0,1
rosario22_0_1,1
rosario22_0_2,1
rosario22_0_3,1
rosario22_0_4,0
rosario22_0_5,1
rosario22_0_6,1
rosario22_0_7,1
rosario22_0_8,1
rosario22_0_9,1
rosario22_0_10,1
rosario22_0_11,0.5
rosario22_0_12,1
rosario22_0_13,0
rosario22_0_14,0
rosario22_0_15,1
rosario4_5_0,0.5
rosario4_5_1,1
rosario4_5_2,1
rosario4_5_3,1
rosario4_5_4,1
rosario4_5_5,1
rosario4_5_6,0
rosario4_5_7,0
rosario4_5_8,1
rosario4_5_9,0.5
rosario4_5_10,1
rosario4_5_11,0
rosario4_5_12,1
rosario4_5_13,1
rosario4_5_14,1
rosario4_5_15,0
santafe2_8_0,0.5
santafe2_8_1,1
santafe2_8_2,1
santafe2_8_3,1
santafe2_8_4,0.5
santafe2_8_5,0.5
santafe2_8_6,0
santafe2_8_7,1
santafe2_8_8,0
santafe2_8_9,1
santafe2_8_10,0
santafe2_8_11,0
santafe2_8_12,0
santafe2_8_13,0
santafe2_8_14,0
santafe2_8_15,0
cordoba15_6_0,0.5
cordoba15_6_1,1
cordoba15_6_2,0.5
cordoba15_6_3,1
cordoba15_6_4,1
cordoba15_6_5,0
cordoba15_6_6,0
cordoba15_6_7,0.5
cordoba15_6_8,1
cordoba15_6_9,1
cordoba15_6_10,0.5
cordoba15_6_11,0
cordoba15_6_12,1
cordoba15_6_13,0.5
cordoba15_6_14,1
cordoba15_6_15,1
cordoba20_1_0,0
cordoba20_1_1,0.5
cordoba20_1_2,1
cordoba20_1_3,0.5
cordoba20_1_4,1
cordoba20_1_5,0
cordoba20_1_6,1
cordoba20_1_7,1
cordoba20_1_8,1
cordoba20_1_9,1
cordoba20_1_10,1
cordoba20_1_11,1
cordoba20_1_12,1
cordoba20_1_13,1
cordoba20_1_14,1
cordoba20_1_15,0
cordoba16_6_0,1
cordoba16_6_1,0.5
cordoba16_6_2,1
cordoba16_6_3,0.5
cordoba16_6_4,1
cordoba16_6_5,0.5
cordoba16_6_6,0.5
cordoba16_6_7,0
cordoba16_6_8,1
cordoba16_6_9,1
cordoba16_6_10,1
cordoba16_6_11,1
cordoba16_6_12,1
cordoba16_6_13,1
cordoba16_6_14,1
cordoba16_6_15,1
santafe3_7_0,1
santafe3_7_1,0.5
santafe3_7_2,0
santafe3_7_3,0
santafe3_7_4,0
santafe3_7_5,0
santafe3_7_6,0
santafe3_7_7,0
santafe3_7_8,1
santafe3_7_9,0
santafe3_7_10,0
santafe3_7_11,0
santafe3_7_12,1
santafe3_7_13,0
santafe3_7_14,0
santafe3_7_15,0
cordoba20_5_0,1
cordoba20_5_1,0.5
cordoba20_5_2,0
cordoba20_5_3,0
cordoba20_5_4,0
cordoba20_5_5,1
cordoba20_5_6,1
cordoba20_5_7,0
cordoba20_5_8,1
cordoba20_5_9,1
cordoba20_5_10,1
cordoba20_5_11,0
cordoba20_5_12,0.5
cordoba20_5_13,0
cordoba20_5_14,0
cordoba20_5_15,0
cordoba6_3_0,1
cordoba6_3_1,1
cordoba6_3_2,0
cordoba6_3_3,0
cordoba6_3_4,1
cordoba6_3_5,0.5
cordoba6_3_6,0.5
cordoba6_3_7,1
cordoba6_3_8,0.5
cordoba6_3_9,1
cordoba6_3_10,1
cordoba6_3_11,1
cordoba6_3_12,0
cordoba6_3_13,0.5
cordoba6_3_14,1
cordoba6_3_15,1
rosario13_6_0,0
rosario13_6_1,0
rosario13_6_2,0.5
rosario13_6_3,0
rosario13_6_4,0
rosario13_6_5,0
rosario13_6_6,1
rosario13_6_7,0.5
rosario13_6_8,0
rosario13_6_9,0
rosario13_6_10,0
rosario13_6_11,1
rosario13_6_12,0
rosario13_6_13,0.5
rosario13_6_14,0
rosario13_6_15,1
cordoba16_0_0,1
cordoba16_0_1,0.5
cordoba16_0_2,0.5
cordoba16_0_3,0
cordoba16_0_4,1
cordoba16_0_5,0
cordoba16_0_6,1
cordoba16_0_7,1
cordoba16_0_8,1
cordoba16_0_9,0
cordoba16_0_10,0
cordoba16_0_11,0
cordoba16_0_12,1
cordoba16_0_13,1
cordoba16_0_14,0
cordoba16_0_15,1
rosario19_4_0,0
rosario19_4_1,0.5
rosario19_4_2,1
rosario19_4_3,0
rosario19_4_4,0
rosario19_4_5,1
rosario19_4_6,1
rosario19_4_7,1
rosario19_4_8,0
rosario19_4_9,0
rosario19_4_10,1
rosario19_4_11,1
rosario19_4_12,1
rosario19_4_13,1
rosario19_4_14,1
rosario19_4_15,1
rosario7_3_0,0
rosario7_3_1,0
rosario7_3_2,0
rosario7_3_3,0
rosario7_3_4,0
rosario7_3_5,0
rosario7_3_6,0
rosario7_3_7,0
rosario7_3_8,0
rosario7_3_9,0
rosario7_3_10,1
rosario7_3_11,0
rosario7_3_12,0
rosario7_3_13,0
rosario7_3_14,1
rosario7_3_15,0
santafe4_8_0,1
santafe4_8_1,0.5
santafe4_8_2,1
santafe4_8_3,0
santafe4_8_4,1
santafe4_8_5,0.5
santafe4_8_6,1
santafe4_8_7,0
santafe4_8_8,0
santafe4_8_9,0
santafe4_8_10,0
santafe4_8_11,0
santafe4_8_12,0
santafe4_8_13,0
santafe4_8_14,0
santafe4_8_15,0.5
cordoba18_6_0,0.5
cordoba18_6_1,1
cordoba18_6_2,0.5
cordoba18_6_3,0.5
cordoba18_6_4,1
cordoba18_6_5,0
cordoba18_6_6,0
cordoba18_6_7,1
cordoba18_6_8,0.5
cordoba18_6_9,0
cordoba18_6_10,1
cordoba18_6_11,1
cordoba18_6_12,1
cordoba18_6_13,0
cordoba18_6_14,0
cordoba18_6_15,0
rosario27_6_0,1
rosario27_6_1,1
rosario27_6_2,1
rosario27_6_3,1
rosario27_6_4,0
rosario27_6_5,0
rosario27_6_6,0
rosario27_6_7,1
rosario27_6_8,0
rosario27_6_9,0
rosario27_6_10,0
rosario27_6_11,0
rosario27_6_12,0
rosario27_6_13,0
rosario27_6_14,0
rosario27_6_15,0
cordoba7_7_0,1
cordoba7_7_1,1
cordoba7_7_2,0
cordoba7_7_3,0
cordoba7_7_4,1
cordoba7_7_5,1
cordoba7_7_6,0
cordoba7_7_7,0
cordoba7_7_8,1
cordoba7_7_9,1
cordoba7_7_10,0
cordoba7_7_11,0
cordoba7_7_12,0.5
cordoba7_7_13,1
cordoba7_7_14,0
cordoba7_7_15,0
rosario4_3_0,0
rosario4_3_1,0.5
rosario4_3_2,0
rosario4_3_3,0
rosario4_3_4,0
rosario4_3_5,1
rosario4_3_6,0
rosario4_3_7,0
rosario4_3_8,0
rosario4_3_9,0
rosario4_3_10,0
rosario4_3_11,0
rosario4_3_12,1
rosario4_3_13,0
rosario4_3_14,0
rosario4_3_15,0
rosario17_4_0,1
rosario17_4_1,0
rosario17_4_2,0
rosario17_4_3,1
rosario17_4_4,1
rosario17_4_5,0.5
rosario17_4_6,1
rosario17_4_7,1
rosario17_4_8,1
rosario17_4_9,1
rosario17_4_10,1
rosario17_4_11,1
rosario17_4_12,1
rosario17_4_13,0.5
rosario17_4_14,1
rosario17_4_15,0.5
rosario23_4_0,0
rosario23_4_1,0
rosario23_4_2,0
rosario23_4_3,0
rosario23_4_4,1
rosario23_4_5,0
rosario23_4_6,0
rosario23_4_7,0
rosario23_4_8,0
rosario23_4_9,0
rosario23_4_10,0
rosario23_4_11,0
rosario23_4_12,0
rosario23_4_13,0
rosario23_4_14,1
rosario23_4_15,1
santafe8_8_0,1
santafe8_8_1,1
santafe8_8_2,1
santafe8_8_3,0
santafe8_8_4,0.5
santafe8_8_5,0.5
santafe8_8_6,1
santafe8_8_7,1
santafe8_8_8,0.5
santafe8_8_9,1
santafe8_8_10,0.5
santafe8_8_11,0
santafe8_8_12,1
santafe8_8_13,1
santafe8_8_14,1
santafe8_8_15,0.5
parana3_4_0,0
parana3_4_1,1
parana3_4_2,0.5
parana3_4_3,0
parana3_4_4,0
parana3_4_5,1
parana3_4_6,1
parana3_4_7,1
parana3_4_8,1
parana3_4_9,0
parana3_4_10,1
parana3_4_11,0
parana3_4_12,0.5
parana3_4_13,1
parana3_4_14,0
parana3_4_15,0
rosario23_0_0,1
rosario23_0_1,1
rosario23_0_2,0.5
rosario23_0_3,1
rosario23_0_4,1
rosario23_0_5,1
rosario23_0_6,1
rosario23_0_7,1
rosario23_0_8,0
rosario23_0_9,1
rosario23_0_10,1
rosario23_0_11,1
rosario23_0_12,1
rosario23_0_13,1
rosario23_0_14,1
rosario23_0_15,1
rosario28_1_0,0.5
rosario28_1_1,0.5
rosario28_1_2,0
rosario28_1_3,0
rosario28_1_4,0
rosario28_1_5,0.5
rosario28_1_6,0.5
rosario28_1_7,0
rosario28_1_8,0.5
rosario28_1_9,0
rosario28_1_10,0.5
rosario28_1_11,0
rosario28_1_12,0
rosario28_1_13,0
rosario28_1_14,0.5
rosario28_1_15,0
santafe8_3_0,0
santafe8_3_1,0
santafe8_3_2,0.5
santafe8_3_3,1
santafe8_3_4,0
santafe8_3_5,0
santafe8_3_6,0
santafe8_3_7,0
santafe8_3_8,0.5
santafe8_3_9,0.5
santafe8_3_10,0.5
santafe8_3_11,1
santafe8_3_12,0
santafe8_3_13,0
santafe8_3_14,0
santafe8_3_15,0
parana5_4_0,1
parana5_4_1,1
parana5_4_2,1
parana5_4_3,1
parana5_4_4,1
parana5_4_5,1
parana5_4_6,1
parana5_4_7,1
parana5_4_8,1
parana5_4_9,1
parana5_4_10,1
parana5_4_11,1
parana5_4_12,0.5
parana5_4_13,1
parana5_4_14,1
parana5_4_15,1
rosario11_0_0,0
rosario11_0_1,0
rosario11_0_2,0
rosario11_0_3,0
rosario11_0_4,0.5
rosario11_0_5,1
rosario11_0_6,1
rosario11_0_7,0
rosario11_0_8,0
rosario11_0_9,1
rosario11_0_10,1
rosario11_0_11,1
rosario11_0_12,1
rosario11_0_13,1
rosario11_0_14,1
rosario11_0_15,1
santafe5_0_0,1
santafe5_0_1,1
santafe5_0_2,0.5
santafe5_0_3,0.5
santafe5_0_4,0
santafe5_0_5,1
santafe5_0_6,1
santafe5_0_7,1
santafe5_0_8,0
santafe5_0_9,0
santafe5_0_10,1
santafe5_0_11,1
santafe5_0_12,0
santafe5_0_13,1
santafe5_0_14,0.5
santafe5_0_15,0
parana2_1_0,1
parana2_1_1,1
parana2_1_2,0
parana2_1_3,0.5
parana2_1_4,0.5
parana2_1_5,0
parana2_1_6,1
parana2_1_7,0
parana2_1_8,0
parana2_1_9,1
parana2_1_10,0
parana2_1_11,0
parana2_1_12,1
parana2_1_13,0
parana2_1_14,0
parana2_1_15,0
rosario8_3_0,0
rosario8_3_1,1
rosario8_3_2,0
rosario8_3_3,1
rosario8_3_4,0
rosario8_3_5,1
rosario8_3_6,0
rosario8_3_7,0
rosario8_3_8,0
rosario8_3_9,0
rosario8_3_10,0
rosario8_3_11,0
rosario8_3_12,0
rosario8_3_13,0
rosario8_3_14,0
rosario8_3_15,0.5
rosario11_3_0,1
rosario11_3_1,1
rosario11_3_2,0.5
rosario11_3_3,1
rosario11_3_4,0
rosario11_3_5,0.5
rosario11_3_6,1
rosario11_3_7,1
rosario11_3_8,1
rosario11_3_9,1
rosario11_3_10,1
rosario11_3_11,1
rosario11_3_12,1
rosario11_3_13,1
rosario11_3_14,0
rosario11_3_15,0
santafe14_5_0,0
santafe14_5_1,0
santafe14_5_2,0
santafe14_5_3,0
santafe14_5_4,0
santafe14_5_5,0
santafe14_5_6,0
santafe14_5_7,0
santafe14_5_8,0
santafe14_5_9,0
santafe14_5_10,0
santafe14_5_11,0
santafe14_5_12,0
santafe14_5_13,1
santafe14_5_14,0
santafe14_5_15,0
rosario3_2_0,0
rosario3_2_1,0
rosario3_2_2,1
rosario3_2_3,0
rosario3_2_4,0
rosario3_2_5,0
rosario3_2_6,0
rosario3_2_7,1
rosario3_2_8,0
rosario3_2_9,0
rosario3_2_10,0
rosario3_2_11,0
rosario3_2_12,1
rosario3_2_13,1
rosario3_2_14,1
rosario3_2_15,1
cordoba18_7_0,1
cordoba18_7_1,1
cordoba18_7_2,0.5
cordoba18_7_3,1
cordoba18_7_4,1
cordoba18_7_5,1
cordoba18_7_6,1
cordoba18_7_7,0
cordoba18_7_8,1
cordoba18_7_9,1
cordoba18_7_10,1
cordoba18_7_11,1
cordoba18_7_12,0
cordoba18_7_13,0
cordoba18_7_14,1
cordoba18_7_15,0
parana7_1_0,0.5
parana7_1_1,1
parana7_1_2,1
parana7_1_3,1
parana7_1_4,1
parana7_1_5,0
parana7_1_6,0
parana7_1_7,0
parana7_1_8,1
parana7_1_9,0
parana7_1_10,1
parana7_1_11,0.5
parana7_1_12,1
parana7_1_13,1
parana7_1_14,1
parana7_1_15,1
rosario9_3_0,1
rosario9_3_1,1
rosario9_3_2,1
rosario9_3_3,0
rosario9_3_4,0
rosario9_3_5,0
rosario9_3_6,0
rosario9_3_7,0
rosario9_3_8,0
rosario9_3_9,0
rosario9_3_10,0
rosario9_3_11,0
rosario9_3_12,0
rosario9_3_13,0.5
rosario9_3_14,1
rosario9_3_15,0
parana1_7_0,0
parana1_7_1,0
parana1_7_2,0
parana1_7_3,0.5
parana1_7_4,0
parana1_7_5,0
parana1_7_6,0
parana1_7_7,0
parana1_7_8,0
parana1_7_9,0
parana1_7_10,0
parana1_7_11,0
parana1_7_12,0
parana1_7_13,0
parana1_7_14,1
parana1_7_15,1
rosario1_6_0,0
rosario1_6_1,0
rosario1_6_2,1
rosario1_6_3,1
rosario1_6_4,1
rosario1_6_5,1
rosario1_6_6,0
rosario1_6_7,0
rosario1_6_8,0
rosario1_6_9,0
rosario1_6_10,0
rosario1_6_11,0
rosario1_6_12,0
rosario1_6_13,0
rosario1_6_14,0
rosario1_6_15,0
parana7_2_0,0.5
parana7_2_1,0
parana7_2_2,0
parana7_2_3,0.5
parana7_2_4,1
parana7_2_5,1
parana7_2_6,0
parana7_2_7,1
parana7_2_8,0
parana7_2_9,0
parana7_2_10,0.5
parana7_2_11,0
parana7_2_12,1
parana7_2_13,0
parana7_2_14,0.5
parana7_2_15,0.5
rosario16_5_0,1
rosario16_5_1,0.5
rosario16_5_2,0
rosario16_5_3,0
rosario16_5_4,0.5
rosario16_5_5,0.5
rosario16_5_6,1
rosario16_5_7,1
rosario16_5_8,0
rosario16_5_9,0
rosario16_5_10,1
rosario16_5_11,0
rosario16_5_12,0
rosario16_5_13,0.5
rosario16_5_14,1
rosario16_5_15,0
rosario16_2_0,0
rosario16_2_1,1
rosario16_2_2,0
rosario16_2_3,1
rosario16_2_4,1
rosario16_2_5,0.5
rosario16_2_6,1
rosario16_2_7,1
