image,tag
cordoba19_7_9,0
cordoba19_7_10,0
cordoba19_7_11,0
cordoba19_7_12,0
cordoba19_7_13,0
cordoba19_7_14,0
cordoba19_7_15,0
rosario25_7_0,0
rosario25_7_1,0
rosario25_7_2,0
rosario25_7_3,1
rosario25_7_4,0
rosario25_7_5,0
rosario25_7_6,0
rosario25_7_7,1
rosario25_7_8,0
rosario25_7_9,0
rosario25_7_10,0
rosario25_7_11,1
rosario25_7_12,0
rosario25_7_13,0
rosario25_7_14,0
rosario25_7_15,0
rosario9_3_0,0
rosario9_3_1,0
rosario9_3_2,0
rosario9_3_3,0
rosario9_3_4,0
rosario9_3_5,0
rosario9_3_6,0
rosario9_3_7,0
rosario9_3_8,0
rosario9_3_9,0
rosario9_3_10,0
rosario9_3_11,0
rosario9_3_12,0
rosario9_3_13,0
rosario9_3_14,1
rosario9_3_15,0
rosario28_1_0,0
rosario28_1_1,0
rosario28_1_2,0
rosario28_1_3,0
rosario28_1_4,0
rosario28_1_5,1
rosario28_1_6,0
rosario28_1_7,0
rosario28_1_8,0
rosario28_1_9,0
rosario28_1_10,0.5
rosario28_1_11,0
rosario28_1_12,0
rosario28_1_13,0
rosario28_1_14,0
rosario28_1_15,0
rosario10_7_0,0
rosario10_7_1,0
rosario10_7_2,0
rosario10_7_3,0
rosario10_7_4,1
rosario10_7_5,0
rosario10_7_6,0
rosario10_7_7,0
rosario10_7_8,0
rosario10_7_9,0
rosario10_7_10,0
rosario10_7_11,0
rosario10_7_12,0
rosario10_7_13,0
rosario10_7_14,0
rosario10_7_15,0
rosario15_6_0,0
rosario15_6_1,0
rosario15_6_2,0
rosario15_6_3,0
rosario15_6_4,0
rosario15_6_5,0
rosario15_6_6,0
rosario15_6_7,0
rosario15_6_8,0
rosario15_6_9,0
rosario15_6_10,0
rosario15_6_11,0
rosario15_6_12,0
rosario15_6_13,0
rosario15_6_14,0
rosario15_6_15,0
parana11_4_0,0
parana11_4_1,0
parana11_4_2,0
parana11_4_3,0
parana11_4_4,0
parana11_4_5,0
parana11_4_6,0
parana11_4_7,0
parana11_4_8,0
parana11_4_9,0
parana11_4_10,0
parana11_4_11,0
parana11_4_12,0
parana11_4_13,0
parana11_4_14,0
parana11_4_15,0
rosario24_2_0,0
rosario24_2_1,0
rosario24_2_2,0
rosario24_2_3,0.5
rosario24_2_4,0
rosario24_2_5,0
rosario24_2_6,0
rosario24_2_7,0
rosario24_2_8,0
rosario24_2_9,0.5
rosario24_2_10,0
rosario24_2_11,0
rosario24_2_12,1
rosario24_2_13,1
rosario24_2_14,0
rosario24_2_15,0
rosario11_1_0,0
rosario11_1_1,0
rosario11_1_2,0
rosario11_1_3,0
rosario11_1_4,0
rosario11_1_5,0
rosario11_1_6,0
rosario11_1_7,0
rosario11_1_8,1
rosario11_1_9,0
rosario11_1_10,0.5
rosario11_1_11,0
rosario11_1_12,1
rosario11_1_13,0.5
rosario11_1_14,0
rosario11_1_15,0
rosario14_5_0,0
rosario14_5_1,0
rosario14_5_2,0
rosario14_5_3,0
rosario14_5_4,0
rosario14_5_5,0
rosario14_5_6,0
rosario14_5_7,0
rosario14_5_8,0
rosario14_5_9,0
rosario14_5_10,0
rosario14_5_11,0
rosario14_5_12,0
rosario14_5_13,0
rosario14_5_14,0
rosario14_5_15,0
rosario4_3_0,0
rosario4_3_1,0
rosario4_3_2,0
rosario4_3_3,0
rosario4_3_4,0
rosario4_3_5,1
rosario4_3_6,0
rosario4_3_7,0
rosario4_3_8,0
rosario4_3_9,0
rosario4_3_10,0
rosario4_3_11,0
rosario4_3_12,0
rosario4_3_13,0
rosario4_3_14,0
rosario4_3_15,0
parana5_8_0,1
parana5_8_1,0
parana5_8_2,0
parana5_8_3,0
parana5_8_4,1
parana5_8_5,0
parana5_8_6,0
parana5_8_7,0
parana5_8_8,0
parana5_8_9,0
parana5_8_10,0
parana5_8_11,0
parana5_8_12,0
parana5_8_13,0
parana5_8_14,0
parana5_8_15,0
rosario6_6_0,0
rosario6_6_1,0
rosario6_6_2,0
rosario6_6_3,0
rosario6_6_4,0
rosario6_6_5,0
rosario6_6_6,0
rosario6_6_7,0
rosario6_6_8,0
rosario6_6_9,0
rosario6_6_10,0
rosario6_6_11,0
rosario6_6_12,0
rosario6_6_13,0
rosario6_6_14,0
rosario6_6_15,0
rosario10_1_0,0
rosario10_1_1,0
rosario10_1_2,0
rosario10_1_3,0
rosario10_1_4,0
rosario10_1_5,1
rosario10_1_6,1
rosario10_1_7,0
rosario10_1_8,0
rosario10_1_9,0
rosario10_1_10,0
rosario10_1_11,0
rosario10_1_12,0
rosario10_1_13,0
rosario10_1_14,0
rosario10_1_15,0
rosario18_3_0,0
rosario18_3_1,0
rosario18_3_2,0
rosario18_3_3,0
rosario18_3_4,0
rosario18_3_5,0
rosario18_3_6,0
rosario18_3_7,0
rosario18_3_8,0
rosario18_3_9,0
rosario18_3_10,0
rosario18_3_11,0
rosario18_3_12,0
rosario18_3_13,0
rosario18_3_14,0
rosario18_3_15,0
rosario7_8_0,0
rosario7_8_1,0
rosario7_8_2,0
rosario7_8_3,0
rosario7_8_4,0
rosario7_8_5,1
rosario7_8_6,0
rosario7_8_7,0
rosario7_8_8,0
rosario7_8_9,1
rosario7_8_10,0
rosario7_8_11,0
rosario7_8_12,1
rosario7_8_13,1
rosario7_8_14,0
rosario7_8_15,0
rosario22_1_0,0
rosario22_1_1,0
rosario22_1_2,0
rosario22_1_3,0
rosario22_1_4,0
rosario22_1_5,0
rosario22_1_6,0
rosario22_1_7,0
rosario22_1_8,1
rosario22_1_9,1
rosario22_1_10,0
rosario22_1_11,0
rosario22_1_12,0
rosario22_1_13,1
rosario22_1_14,0
rosario22_1_15,0
rosario26_6_0,0
rosario26_6_1,0
rosario26_6_2,0
rosario26_6_3,1
rosario26_6_4,1
rosario26_6_5,0
rosario26_6_6,0
rosario26_6_7,0
rosario26_6_8,0
rosario26_6_9,0
rosario26_6_10,0
rosario26_6_11,0
rosario26_6_12,0
rosario26_6_13,0
rosario26_6_14,1
rosario26_6_15,0
rosario17_2_0,0
rosario17_2_1,0
rosario17_2_2,0
rosario17_2_3,0
rosario17_2_4,0
rosario17_2_5,0
rosario17_2_6,0
rosario17_2_7,0
rosario17_2_8,0
rosario17_2_9,0
rosario17_2_10,0
rosario17_2_11,0
rosario17_2_12,0
rosario17_2_13,0
rosario17_2_14,0
rosario17_2_15,0
cordoba10_6_0,0
cordoba10_6_1,0
cordoba10_6_2,0
cordoba10_6_3,1
cordoba10_6_4,0
cordoba10_6_5,0
cordoba10_6_6,1
cordoba10_6_7,0
cordoba10_6_8,0
cordoba10_6_9,0
cordoba10_6_10,0
cordoba10_6_11,0
cordoba10_6_12,0
cordoba10_6_13,0
cordoba10_6_14,1
cordoba10_6_15,0
cordoba13_1_0,0
cordoba13_1_1,0
cordoba13_1_2,0
cordoba13_1_3,0
cordoba13_1_4,0
cordoba13_1_5,0
cordoba13_1_6,0
cordoba13_1_7,0
cordoba13_1_8,0
cordoba13_1_9,0
cordoba13_1_10,0
cordoba13_1_11,0
cordoba13_1_12,0
cordoba13_1_13,0
cordoba13_1_14,0
cordoba13_1_15,1
santafe1_5_0,0
santafe1_5_1,0
santafe1_5_2,1
santafe1_5_3,0
santafe1_5_4,1
santafe1_5_5,0
santafe1_5_6,1
santafe1_5_7,0
santafe1_5_8,0
santafe1_5_9,0
santafe1_5_10,1
santafe1_5_11,1
santafe1_5_12,0
santafe1_5_13,0
santafe1_5_14,0
santafe1_5_15,0
cordoba3_7_0,1
cordoba3_7_1,1
cordoba3_7_2,0
cordoba3_7_3,1
cordoba3_7_4,1
cordoba3_7_5,0
cordoba3_7_6,0
cordoba3_7_7,0
cordoba3_7_8,0
cordoba3_7_9,0
cordoba3_7_10,0
cordoba3_7_11,1
cordoba3_7_12,0
cordoba3_7_13,0
cordoba3_7_14,0
cordoba3_7_15,1
rosario5_3_0,0
rosario5_3_1,0
rosario5_3_2,0
rosario5_3_3,0
rosario5_3_4,0
rosario5_3_5,0
rosario5_3_6,0
rosario5_3_7,0
rosario5_3_8,1
rosario5_3_9,0
rosario5_3_10,1
rosario5_3_11,0
rosario5_3_12,0
rosario5_3_13,0
rosario5_3_14,0
rosario5_3_15,0
santafe9_8_0,1
santafe9_8_1,1
santafe9_8_2,1
santafe9_8_3,0
santafe9_8_4,0
santafe9_8_5,0
santafe9_8_6,0
santafe9_8_7,0
santafe9_8_8,1
santafe9_8_9,0
santafe9_8_10,0
santafe9_8_11,0
santafe9_8_12,1
santafe9_8_13,1
santafe9_8_14,0
santafe9_8_15,0
rosario24_6_0,0
rosario24_6_1,0
rosario24_6_2,0
rosario24_6_3,0
rosario24_6_4,0
rosario24_6_5,0
rosario24_6_6,0
rosario24_6_7,0
rosario24_6_8,1
rosario24_6_9,0
rosario24_6_10,1
rosario24_6_11,0
rosario24_6_12,1
rosario24_6_13,0
rosario24_6_14,0
rosario24_6_15,0
rosario1_5_0,0
rosario1_5_1,0
rosario1_5_2,0
rosario1_5_3,0
rosario1_5_4,0
rosario1_5_5,0
rosario1_5_6,0
rosario1_5_7,0
rosario1_5_8,1
rosario1_5_9,0
rosario1_5_10,0
rosario1_5_11,0
rosario1_5_12,1
rosario1_5_13,0
rosario1_5_14,0
rosario1_5_15,0
rosario12_1_0,0
rosario12_1_1,0
rosario12_1_2,0
rosario12_1_3,0
rosario12_1_4,0
rosario12_1_5,0
rosario12_1_6,1
rosario12_1_7,0
rosario12_1_8,0
rosario12_1_9,1
rosario12_1_10,1
rosario12_1_11,1
rosario12_1_12,1
rosario12_1_13,1
rosario12_1_14,1
rosario12_1_15,1
rosario21_8_0,0
rosario21_8_1,0
rosario21_8_2,0
rosario21_8_3,1
rosario21_8_4,0
rosario21_8_5,0
rosario21_8_6,1
rosario21_8_7,1
rosario21_8_8,0
rosario21_8_9,1
rosario21_8_10,0
rosario21_8_11,0
rosario21_8_12,0
rosario21_8_13,1
rosario21_8_14,0
rosario21_8_15,0.5
rosario4_8_0,0.5
rosario4_8_1,0
rosario4_8_2,0
rosario4_8_3,0
rosario4_8_4,0
rosario4_8_5,0
rosario4_8_6,0
rosario4_8_7,0
rosario4_8_8,1
rosario4_8_9,0
rosario4_8_10,0
rosario4_8_11,0
rosario4_8_12,0
rosario4_8_13,0
rosario4_8_14,0
rosario4_8_15,0
parana7_4_0,0
parana7_4_1,0
parana7_4_2,1
parana7_4_3,1
parana7_4_4,0
parana7_4_5,0
parana7_4_6,0
parana7_4_7,1
parana7_4_8,0
parana7_4_9,0.5
parana7_4_10,1
parana7_4_11,0
parana7_4_12,0
parana7_4_13,1
parana7_4_14,0
parana7_4_15,0
parana2_8_0,0
parana2_8_1,0
parana2_8_2,0
parana2_8_3,0
parana2_8_4,0
parana2_8_5,0
parana2_8_6,0
parana2_8_7,0.5
parana2_8_8,0
parana2_8_9,0
parana2_8_10,0
parana2_8_11,0
parana2_8_12,1
parana2_8_13,0
parana2_8_14,0
parana2_8_15,1
rosario1_7_0,0.5
rosario1_7_1,0
rosario1_7_2,1
rosario1_7_3,0
rosario1_7_4,0
rosario1_7_5,0
rosario1_7_6,0
rosario1_7_7,0
rosario1_7_8,0
rosario1_7_9,0
rosario1_7_10,0
rosario1_7_11,1
rosario1_7_12,0
rosario1_7_13,0
rosario1_7_14,0
rosario1_7_15,0
cordoba16_4_0,0
cordoba16_4_1,1
cordoba16_4_2,1
cordoba16_4_3,0
cordoba16_4_4,0
cordoba16_4_5,0
cordoba16_4_6,0
cordoba16_4_7,0
cordoba16_4_8,0
cordoba16_4_9,0
cordoba16_4_10,0
cordoba16_4_11,0
cordoba16_4_12,0
cordoba16_4_13,0
cordoba16_4_14,1
cordoba16_4_15,0
cordoba6_4_0,0
cordoba6_4_1,0
cordoba6_4_2,0
cordoba6_4_3,0
cordoba6_4_4,0
cordoba6_4_5,0
cordoba6_4_6,0
cordoba6_4_7,0
cordoba6_4_8,0
cordoba6_4_9,0
cordoba6_4_10,0
cordoba6_4_11,0
cordoba6_4_12,0
cordoba6_4_13,0
cordoba6_4_14,0
cordoba6_4_15,0
rosario11_4_0,1
rosario11_4_1,1
rosario11_4_2,0
rosario11_4_3,0
rosario11_4_4,1
rosario11_4_5,0
rosario11_4_6,0
rosario11_4_7,0
rosario11_4_8,0
rosario11_4_9,1
rosario11_4_10,1
rosario11_4_11,0
rosario11_4_12,1
rosario11_4_13,1
rosario11_4_14,0
rosario11_4_15,0
cordoba20_5_0,0
cordoba20_5_1,0
cordoba20_5_2,0
cordoba20_5_3,0
cordoba20_5_4,0
cordoba20_5_5,1
cordoba20_5_6,0
cordoba20_5_7,0
cordoba20_5_8,0
cordoba20_5_9,0
cordoba20_5_10,1
cordoba20_5_11,0
cordoba20_5_12,0
cordoba20_5_13,0
cordoba20_5_14,0
cordoba20_5_15,0
rosario22_8_0,1
rosario22_8_1,0
rosario22_8_2,0
rosario22_8_3,0
rosario22_8_4,0
rosario22_8_5,1
rosario22_8_6,0
rosario22_8_7,0
rosario22_8_8,0
rosario22_8_9,0
rosario22_8_10,0
rosario22_8_11,0
rosario22_8_12,0
rosario22_8_13,0
rosario22_8_14,0
rosario22_8_15,0
cordoba9_4_0,0
cordoba9_4_1,1
cordoba9_4_2,1
cordoba9_4_3,1
cordoba9_4_4,0
cordoba9_4_5,0
cordoba9_4_6,0.5
cordoba9_4_7,1
cordoba9_4_8,0
cordoba9_4_9,0
cordoba9_4_10,0.5
cordoba9_4_11,0
cordoba9_4_12,0
cordoba9_4_13,0
cordoba9_4_14,0
cordoba9_4_15,0
rosario14_4_0,0
rosario14_4_1,0
rosario14_4_2,1
rosario14_4_3,1
rosario14_4_4,0
rosario14_4_5,0
rosario14_4_6,0
rosario14_4_7,0
rosario14_4_8,0
rosario14_4_9,0
rosario14_4_10,0
rosario14_4_11,0
rosario14_4_12,0
rosario14_4_13,0
rosario14_4_14,0
rosario14_4_15,0
cordoba9_5_0,1
cordoba9_5_1,0
cordoba9_5_2,0
cordoba9_5_3,0
cordoba9_5_4,0
cordoba9_5_5,1
cordoba9_5_6,1
cordoba9_5_7,1
cordoba9_5_8,0
cordoba9_5_9,1
cordoba9_5_10,0
cordoba9_5_11,1
cordoba9_5_12,0
cordoba9_5_13,1
cordoba9_5_14,1
cordoba9_5_15,1
rosario24_8_0,0
rosario24_8_1,1
rosario24_8_2,1
rosario24_8_3,0
rosario24_8_4,0
rosario24_8_5,1
rosario24_8_6,1
rosario24_8_7,0
rosario24_8_8,1
rosario24_8_9,1
rosario24_8_10,0.5
rosario24_8_11,0
rosario24_8_12,1
rosario24_8_13,1
rosario24_8_14,1
rosario24_8_15,1
rosario1_1_0,0
rosario1_1_1,0
rosario1_1_2,0
rosario1_1_3,0
rosario1_1_4,0
rosario1_1_5,0
rosario1_1_6,0
rosario1_1_7,0
rosario1_1_8,0
rosario1_1_9,0
rosario1_1_10,0
rosario1_1_11,0
rosario1_1_12,0
rosario1_1_13,1
rosario1_1_14,0
rosario1_1_15,1
rosario19_7_0,0
rosario19_7_1,0
rosario19_7_2,1
rosario19_7_3,0.5
rosario19_7_4,1
rosario19_7_5,0
rosario19_7_6,0
rosario19_7_7,0
rosario19_7_8,1
rosario19_7_9,0
rosario19_7_10,0
rosario19_7_11,0
rosario19_7_12,0
rosario19_7_13,0
rosario19_7_14,1
rosario19_7_15,1
cordoba20_4_0,0
cordoba20_4_1,0
cordoba20_4_2,0
cordoba20_4_3,0
cordoba20_4_4,0
cordoba20_4_5,0
cordoba20_4_6,0
cordoba20_4_7,0
cordoba20_4_8,0
cordoba20_4_9,0
cordoba20_4_10,0
cordoba20_4_11,0
cordoba20_4_12,0
cordoba20_4_13,0
cordoba20_4_14,0
cordoba20_4_15,0
parana2_3_0,0
parana2_3_1,0
parana2_3_2,0
parana2_3_3,1
parana2_3_4,0
parana2_3_5,0
parana2_3_6,0
parana2_3_7,0
parana2_3_8,0
parana2_3_9,0
parana2_3_10,0
parana2_3_11,1
parana2_3_12,0
parana2_3_13,0
parana2_3_14,0
parana2_3_15,0
santafe7_6_0,0
santafe7_6_1,0
santafe7_6_2,0
santafe7_6_3,0
santafe7_6_4,0
santafe7_6_5,0
santafe7_6_6,0
santafe7_6_7,0
santafe7_6_8,0
santafe7_6_9,0
santafe7_6_10,0
santafe7_6_11,0
santafe7_6_12,0
santafe7_6_13,0
santafe7_6_14,0
santafe7_6_15,0
rosario15_4_0,0
rosario15_4_1,0
rosario15_4_2,0
rosario15_4_3,0
rosario15_4_4,0
rosario15_4_5,0
rosario15_4_6,0
rosario15_4_7,0
rosario15_4_8,0
rosario15_4_9,0
rosario15_4_10,0
rosario15_4_11,0
rosario15_4_12,0
rosario15_4_13,0
rosario15_4_14,0
rosario15_4_15,0
santafe2_3_0,0
santafe2_3_1,0
santafe2_3_2,0
santafe2_3_3,0
santafe2_3_4,0
santafe2_3_5,0
santafe2_3_6,0
santafe2_3_7,0
santafe2_3_8,0
santafe2_3_9,0
santafe2_3_10,0
santafe2_3_11,0
santafe2_3_12,0
santafe2_3_13,0
santafe2_3_14,0
santafe2_3_15,0
cordoba14_6_0,1
cordoba14_6_1,0
cordoba14_6_2,0
cordoba14_6_3,0
cordoba14_6_4,0
cordoba14_6_5,0
cordoba14_6_6,0.5
cordoba14_6_7,0
cordoba14_6_8,0
cordoba14_6_9,0
cordoba14_6_10,1
cordoba14_6_11,0
cordoba14_6_12,0
cordoba14_6_13,0
cordoba14_6_14,0
cordoba14_6_15,0
cordoba19_0_0,0
cordoba19_0_1,0
cordoba19_0_2,0
cordoba19_0_3,0
cordoba19_0_4,0
cordoba19_0_5,0
cordoba19_0_6,0
cordoba19_0_7,0
cordoba19_0_8,0
cordoba19_0_9,0
cordoba19_0_10,0
cordoba19_0_11,0
cordoba19_0_12,0.5
cordoba19_0_13,0
cordoba19_0_14,1
cordoba19_0_15,0
parana5_6_0,0
parana5_6_1,1
parana5_6_2,0
parana5_6_3,0
parana5_6_4,0
parana5_6_5,0
parana5_6_6,0
parana5_6_7,0
parana5_6_8,0
parana5_6_9,0
parana5_6_10,0
parana5_6_11,0
parana5_6_12,0
parana5_6_13,0
parana5_6_14,0
parana5_6_15,1
parana2_1_0,1
parana2_1_1,0
parana2_1_2,0
parana2_1_3,0
parana2_1_4,0
parana2_1_5,0
parana2_1_6,0
parana2_1_7,0
parana2_1_8,0
parana2_1_9,1
parana2_1_10,0
parana2_1_11,0
parana2_1_12,0
parana2_1_13,0
parana2_1_14,0
parana2_1_15,0
parana3_5_0,0
parana3_5_1,0
parana3_5_2,0
parana3_5_3,0
parana3_5_4,0
parana3_5_5,0
parana3_5_6,0
parana3_5_7,0
parana3_5_8,0
parana3_5_9,0
parana3_5_10,0
parana3_5_11,0
parana3_5_12,0
parana3_5_13,0
parana3_5_14,0
parana3_5_15,0
cordoba19_3_0,0
cordoba19_3_1,0
cordoba19_3_2,1
cordoba19_3_3,1
cordoba19_3_4,0
cordoba19_3_5,0
cordoba19_3_6,0
cordoba19_3_7,0
cordoba19_3_8,0
cordoba19_3_9,0
cordoba19_3_10,0
cordoba19_3_11,0
cordoba19_3_12,0
cordoba19_3_13,0
cordoba19_3_14,0
cordoba19_3_15,0
rosario10_2_0,0
rosario10_2_1,0
rosario10_2_2,0
rosario10_2_3,0
rosario10_2_4,1
rosario10_2_5,1
rosario10_2_6,0
rosario10_2_7,0
rosario10_2_8,0
rosario10_2_9,0
rosario10_2_10,0
rosario10_2_11,0
rosario10_2_12,1
rosario10_2_13,0
rosario10_2_14,0
rosario10_2_15,0
santafe13_4_0,0
santafe13_4_1,0.5
santafe13_4_2,1
santafe13_4_3,0
santafe13_4_4,0
santafe13_4_5,1
santafe13_4_6,0
santafe13_4_7,0
santafe13_4_8,0
santafe13_4_9,1
santafe13_4_10,0
santafe13_4_11,0
santafe13_4_12,0
santafe13_4_13,1
santafe13_4_14,0
santafe13_4_15,0
parana4_5_0,1
parana4_5_1,0
parana4_5_2,0
parana4_5_3,0
parana4_5_4,1
parana4_5_5,0
parana4_5_6,0
parana4_5_7,0
parana4_5_8,1
parana4_5_9,0
parana4_5_10,0
parana4_5_11,1
parana4_5_12,1
parana4_5_13,0
parana4_5_14,0
parana4_5_15,0
parana3_2_0,0
parana3_2_1,0
parana3_2_2,0
parana3_2_3,0
parana3_2_4,0
parana3_2_5,0
parana3_2_6,1
parana3_2_7,0
parana3_2_8,0
parana3_2_9,0
parana3_2_10,0
parana3_2_11,0
parana3_2_12,0
parana3_2_13,0
parana3_2_14,0
parana3_2_15,0
santafe1_6_0,0
santafe1_6_1,0
santafe1_6_2,0
santafe1_6_3,1
santafe1_6_4,0
santafe1_6_5,0
santafe1_6_6,0
santafe1_6_7,0
santafe1_6_8,0
santafe1_6_9,0
santafe1_6_10,0
santafe1_6_11,0
santafe1_6_12,0
santafe1_6_13,0
santafe1_6_14,0
santafe1_6_15,0
parana6_5_0,0
parana6_5_1,0
parana6_5_2,0
parana6_5_3,0
parana6_5_4,1
parana6_5_5,1
parana6_5_6,0
parana6_5_7,0
parana6_5_8,1
parana6_5_9,1
parana6_5_10,0
parana6_5_11,0
parana6_5_12,1
parana6_5_13,0
parana6_5_14,0
parana6_5_15,1
santafe5_4_0,0
santafe5_4_1,0
santafe5_4_2,0
santafe5_4_3,0
santafe5_4_4,0
santafe5_4_5,0
santafe5_4_6,0
santafe5_4_7,0
santafe5_4_8,0
santafe5_4_9,0
santafe5_4_10,0
santafe5_4_11,0
santafe5_4_12,0.5
santafe5_4_13,0
santafe5_4_14,0
santafe5_4_15,0
rosario12_0_0,0
rosario12_0_1,0
rosario12_0_2,0
rosario12_0_3,0
rosario12_0_4,0
rosario12_0_5,0
rosario12_0_6,0
rosario12_0_7,0
rosario12_0_8,0
rosario12_0_9,0
rosario12_0_10,0
rosario12_0_11,0
rosario12_0_12,0
rosario12_0_13,0
rosario12_0_14,0
rosario12_0_15,0
rosario6_5_0,0
rosario6_5_1,0
rosario6_5_2,0
rosario6_5_3,0
rosario6_5_4,0
rosario6_5_5,1
rosario6_5_6,0
rosario6_5_7,0
rosario6_5_8,0
rosario6_5_9,1
rosario6_5_10,0
rosario6_5_11,1
rosario6_5_12,0
rosario6_5_13,1
rosario6_5_14,1
rosario6_5_15,0
cordoba10_0_0,0
cordoba10_0_1,0
cordoba10_0_2,0
cordoba10_0_3,1
cordoba10_0_4,0
cordoba10_0_5,0
cordoba10_0_6,1
cordoba10_0_7,0
cordoba10_0_8,0
cordoba10_0_9,0.5
cordoba10_0_10,0.5
cordoba10_0_11,0
cordoba10_0_12,0
cordoba10_0_13,0
cordoba10_0_14,0
cordoba10_0_15,0
rosario26_1_0,0
rosario26_1_1,0
rosario26_1_2,0
rosario26_1_3,0
rosario26_1_4,0
rosario26_1_5,0
rosario26_1_6,0
rosario26_1_7,0
rosario26_1_8,0
rosario26_1_9,0
rosario26_1_10,0
rosario26_1_11,0
rosario26_1_12,0
rosario26_1_13,0
