image,tag
cordoba17_4_9,1
cordoba17_4_10,0
cordoba17_4_11,0
cordoba17_4_12,0
cordoba17_4_13,0
cordoba17_4_14,0
cordoba17_4_15,0
rosario3_6_0,0
rosario3_6_1,1
rosario3_6_2,1
rosario3_6_3,0
rosario3_6_4,1
rosario3_6_5,1
rosario3_6_6,1
rosario3_6_7,0
rosario3_6_8,0
rosario3_6_9,0
rosario3_6_10,0
rosario3_6_11,0
rosario3_6_12,1
rosario3_6_13,0
rosario3_6_14,0
rosario3_6_15,0
rosario13_8_0,0
rosario13_8_1,0
rosario13_8_2,0
rosario13_8_3,0
rosario13_8_4,0
rosario13_8_5,0
rosario13_8_6,0
rosario13_8_7,0
rosario13_8_8,0
rosario13_8_9,0
rosario13_8_10,1
rosario13_8_11,0
rosario13_8_12,0
rosario13_8_13,0
rosario13_8_14,0
rosario13_8_15,0
santafe8_7_0,0
santafe8_7_1,0
santafe8_7_2,0
santafe8_7_3,1
santafe8_7_4,0
santafe8_7_5,0
santafe8_7_6,0
santafe8_7_7,0
santafe8_7_8,1
santafe8_7_9,0
santafe8_7_10,0
santafe8_7_11,0
santafe8_7_12,1
santafe8_7_13,1
santafe8_7_14,1
santafe8_7_15,1
santafe10_3_0,0
santafe10_3_1,1
santafe10_3_2,1
santafe10_3_3,0
santafe10_3_4,0
santafe10_3_5,1
santafe10_3_6,1
santafe10_3_7,1
santafe10_3_8,0
santafe10_3_9,0
santafe10_3_10,1
santafe10_3_11,1
santafe10_3_12,0
santafe10_3_13,1
santafe10_3_14,1
santafe10_3_15,1
rosario9_0_0,0
rosario9_0_1,0
rosario9_0_2,0
rosario9_0_3,0
rosario9_0_4,0
rosario9_0_5,0
rosario9_0_6,0
rosario9_0_7,0
rosario9_0_8,0
rosario9_0_9,0
rosario9_0_10,0
rosario9_0_11,0
rosario9_0_12,0
rosario9_0_13,1
rosario9_0_14,1
rosario9_0_15,0
santafe6_4_0,0
santafe6_4_1,0
santafe6_4_2,0
santafe6_4_3,0
santafe6_4_4,1
santafe6_4_5,0
santafe6_4_6,0
santafe6_4_7,0
santafe6_4_8,1
santafe6_4_9,0
santafe6_4_10,0
santafe6_4_11,0
santafe6_4_12,1
santafe6_4_13,0
santafe6_4_14,0
santafe6_4_15,1
cordoba1_2_0,0
cordoba1_2_1,0
cordoba1_2_2,0
cordoba1_2_3,0
cordoba1_2_4,0
cordoba1_2_5,0
cordoba1_2_6,0
cordoba1_2_7,0
cordoba1_2_8,0
cordoba1_2_9,0
cordoba1_2_10,0
cordoba1_2_11,0
cordoba1_2_12,0
cordoba1_2_13,0
cordoba1_2_14,0
cordoba1_2_15,0
cordoba5_2_0,0
cordoba5_2_1,0
cordoba5_2_2,0
cordoba5_2_3,0
cordoba5_2_4,0
cordoba5_2_5,0
cordoba5_2_6,0
cordoba5_2_7,1
cordoba5_2_8,0
cordoba5_2_9,0
cordoba5_2_10,1
cordoba5_2_11,0
cordoba5_2_12,0
cordoba5_2_13,0
cordoba5_2_14,1
cordoba5_2_15,0
cordoba10_7_0,1
cordoba10_7_1,0
cordoba10_7_2,1
cordoba10_7_3,1
cordoba10_7_4,0
cordoba10_7_5,0
cordoba10_7_6,0
cordoba10_7_7,0
cordoba10_7_8,0
cordoba10_7_9,0
cordoba10_7_10,0
cordoba10_7_11,0
cordoba10_7_12,0
cordoba10_7_13,1
cordoba10_7_14,0
cordoba10_7_15,0
santafe5_8_0,0
santafe5_8_1,0
santafe5_8_2,0
santafe5_8_3,0
santafe5_8_4,0
santafe5_8_5,0
santafe5_8_6,0
santafe5_8_7,0
santafe5_8_8,0
santafe5_8_9,0
santafe5_8_10,0
santafe5_8_11,0
santafe5_8_12,0
santafe5_8_13,0
santafe5_8_14,0
santafe5_8_15,0
santafe9_7_0,0
santafe9_7_1,1
santafe9_7_2,0
santafe9_7_3,0
santafe9_7_4,0
santafe9_7_5,1
santafe9_7_6,0
santafe9_7_7,0
santafe9_7_8,0
santafe9_7_9,0
santafe9_7_10,0
santafe9_7_11,0
santafe9_7_12,1
santafe9_7_13,0
santafe9_7_14,0
santafe9_7_15,0
parana7_1_0,0
parana7_1_1,0
parana7_1_2,0
parana7_1_3,0
parana7_1_4,0
parana7_1_5,0
parana7_1_6,0
parana7_1_7,0
parana7_1_8,0
parana7_1_9,0
parana7_1_10,0
parana7_1_11,0
parana7_1_12,0
parana7_1_13,0
parana7_1_14,0
parana7_1_15,0
rosario1_4_0,0
rosario1_4_1,0
rosario1_4_2,1
rosario1_4_3,0
rosario1_4_4,0
rosario1_4_5,0
rosario1_4_6,0
rosario1_4_7,0
rosario1_4_8,0
rosario1_4_9,0
rosario1_4_10,0
rosario1_4_11,1
rosario1_4_12,0
rosario1_4_13,0
rosario1_4_14,0
rosario1_4_15,1
santafe8_5_0,0
santafe8_5_1,0
santafe8_5_2,0
santafe8_5_3,0
santafe8_5_4,0
santafe8_5_5,0
santafe8_5_6,0
santafe8_5_7,0
santafe8_5_8,0
santafe8_5_9,0
santafe8_5_10,0
santafe8_5_11,0
santafe8_5_12,0
santafe8_5_13,0
santafe8_5_14,1
santafe8_5_15,0
cordoba20_7_0,0
cordoba20_7_1,0
cordoba20_7_2,0
cordoba20_7_3,0
cordoba20_7_4,0
cordoba20_7_5,0
cordoba20_7_6,0
cordoba20_7_7,0
cordoba20_7_8,0
cordoba20_7_9,0
cordoba20_7_10,0
cordoba20_7_11,0
cordoba20_7_12,0
cordoba20_7_13,0
cordoba20_7_14,0
cordoba20_7_15,0
rosario11_7_0,1
rosario11_7_1,1
rosario11_7_2,0
rosario11_7_3,0
rosario11_7_4,0
rosario11_7_5,0
rosario11_7_6,0
rosario11_7_7,0
rosario11_7_8,0
rosario11_7_9,1
rosario11_7_10,1
rosario11_7_11,0
rosario11_7_12,0
rosario11_7_13,0
rosario11_7_14,0
rosario11_7_15,0
rosario25_8_0,0
rosario25_8_1,0
rosario25_8_2,0
rosario25_8_3,0
rosario25_8_4,0
rosario25_8_5,0
rosario25_8_6,0
rosario25_8_7,0
rosario25_8_8,1
rosario25_8_9,0
rosario25_8_10,0
rosario25_8_11,0
rosario25_8_12,1
rosario25_8_13,1
rosario25_8_14,0
rosario25_8_15,0
cordoba11_3_0,0
cordoba11_3_1,0
cordoba11_3_2,0
cordoba11_3_3,1
cordoba11_3_4,0
cordoba11_3_5,0
cordoba11_3_6,0
cordoba11_3_7,0
cordoba11_3_8,0
cordoba11_3_9,0
cordoba11_3_10,0
cordoba11_3_11,0
cordoba11_3_12,0
cordoba11_3_13,0
cordoba11_3_14,0
cordoba11_3_15,0
santafe11_3_0,0
santafe11_3_1,0
santafe11_3_2,0
santafe11_3_3,0
santafe11_3_4,0
santafe11_3_5,0
santafe11_3_6,0
santafe11_3_7,0
santafe11_3_8,0
santafe11_3_9,0
santafe11_3_10,0
santafe11_3_11,0
santafe11_3_12,0
santafe11_3_13,0
santafe11_3_14,0
santafe11_3_15,0
rosario5_0_0,0
rosario5_0_1,0
rosario5_0_2,0
rosario5_0_3,0
rosario5_0_4,0
rosario5_0_5,0
rosario5_0_6,0
rosario5_0_7,0
rosario5_0_8,0
rosario5_0_9,0
rosario5_0_10,0
rosario5_0_11,0
rosario5_0_12,0
rosario5_0_13,0
rosario5_0_14,0
rosario5_0_15,0
rosario28_1_0,0
rosario28_1_1,0
rosario28_1_2,0
rosario28_1_3,0
rosario28_1_4,0
rosario28_1_5,1
rosario28_1_6,0
rosario28_1_7,0
rosario28_1_8,0
rosario28_1_9,0
rosario28_1_10,0
rosario28_1_11,0
rosario28_1_12,0
rosario28_1_13,1
rosario28_1_14,1
rosario28_1_15,0
rosario28_4_0,0
rosario28_4_1,1
rosario28_4_2,0
rosario28_4_3,1
rosario28_4_4,0
rosario28_4_5,0
rosario28_4_6,0
rosario28_4_7,1
rosario28_4_8,0
rosario28_4_9,0
rosario28_4_10,0
rosario28_4_11,0
rosario28_4_12,0
rosario28_4_13,0
rosario28_4_14,0
rosario28_4_15,0
santafe12_7_0,0
santafe12_7_1,1
santafe12_7_2,0
santafe12_7_3,0
santafe12_7_4,0
santafe12_7_5,0
santafe12_7_6,0
santafe12_7_7,0
santafe12_7_8,0
santafe12_7_9,0
santafe12_7_10,0
santafe12_7_11,0
santafe12_7_12,0
santafe12_7_13,0
santafe12_7_14,0
santafe12_7_15,0
santafe15_8_0,0
santafe15_8_1,0
santafe15_8_2,0
santafe15_8_3,0
santafe15_8_4,0
santafe15_8_5,0
santafe15_8_6,0
santafe15_8_7,0
santafe15_8_8,0
santafe15_8_9,1
santafe15_8_10,0
santafe15_8_11,0
santafe15_8_12,0
santafe15_8_13,0
santafe15_8_14,0
santafe15_8_15,0
rosario5_4_0,0
rosario5_4_1,0
rosario5_4_2,0
rosario5_4_3,0
rosario5_4_4,0
rosario5_4_5,0
rosario5_4_6,0
rosario5_4_7,0
rosario5_4_8,1
rosario5_4_9,1
rosario5_4_10,1
rosario5_4_11,0
rosario5_4_12,1
rosario5_4_13,1
rosario5_4_14,0
rosario5_4_15,0
santafe9_3_0,0
santafe9_3_1,0
santafe9_3_2,1
santafe9_3_3,0
santafe9_3_4,0
santafe9_3_5,0
santafe9_3_6,0
santafe9_3_7,0
santafe9_3_8,0
santafe9_3_9,0
santafe9_3_10,0
santafe9_3_11,0
santafe9_3_12,0
santafe9_3_13,0
santafe9_3_14,0
santafe9_3_15,0
rosario21_0_0,0
rosario21_0_1,0
rosario21_0_2,0
rosario21_0_3,0
rosario21_0_4,0
rosario21_0_5,0
rosario21_0_6,0
rosario21_0_7,0
rosario21_0_8,1
rosario21_0_9,1
rosario21_0_10,1
rosario21_0_11,0
rosario21_0_12,1
rosario21_0_13,1
rosario21_0_14,0
rosario21_0_15,0
rosario18_5_0,1
rosario18_5_1,1
rosario18_5_2,1
rosario18_5_3,1
rosario18_5_4,0
rosario18_5_5,0
rosario18_5_6,0
rosario18_5_7,0
rosario18_5_8,0
rosario18_5_9,0
rosario18_5_10,0
rosario18_5_11,0
rosario18_5_12,0
rosario18_5_13,0
rosario18_5_14,0
rosario18_5_15,0
cordoba18_1_0,0
cordoba18_1_1,0
cordoba18_1_2,0
cordoba18_1_3,0
cordoba18_1_4,0
cordoba18_1_5,0
cordoba18_1_6,0
cordoba18_1_7,0
cordoba18_1_8,0
cordoba18_1_9,0
cordoba18_1_10,0
cordoba18_1_11,0
cordoba18_1_12,0
cordoba18_1_13,0
cordoba18_1_14,0
cordoba18_1_15,0
cordoba11_1_0,0
cordoba11_1_1,0
cordoba11_1_2,0
cordoba11_1_3,0
cordoba11_1_4,0
cordoba11_1_5,0
cordoba11_1_6,0
cordoba11_1_7,0
cordoba11_1_8,1
cordoba11_1_9,0
cordoba11_1_10,1
cordoba11_1_11,1
cordoba11_1_12,1
cordoba11_1_13,0
cordoba11_1_14,0
cordoba11_1_15,1
santafe14_4_0,1
santafe14_4_1,0
santafe14_4_2,0
santafe14_4_3,0
santafe14_4_4,0
santafe14_4_5,0
santafe14_4_6,0
santafe14_4_7,0
santafe14_4_8,0
santafe14_4_9,0
santafe14_4_10,0
santafe14_4_11,1
santafe14_4_12,0
santafe14_4_13,0
santafe14_4_14,0
santafe14_4_15,0
cordoba8_4_0,0
cordoba8_4_1,0
cordoba8_4_2,0
cordoba8_4_3,1
cordoba8_4_4,0
cordoba8_4_5,0
cordoba8_4_6,0
cordoba8_4_7,0
cordoba8_4_8,0
cordoba8_4_9,0
cordoba8_4_10,0
cordoba8_4_11,0
cordoba8_4_12,0
cordoba8_4_13,0
cordoba8_4_14,0
cordoba8_4_15,0
rosario16_0_0,0
rosario16_0_1,1
rosario16_0_2,1
rosario16_0_3,1
rosario16_0_4,0
rosario16_0_5,0
rosario16_0_6,1
rosario16_0_7,1
rosario16_0_8,0
rosario16_0_9,0
rosario16_0_10,0
rosario16_0_11,0
rosario16_0_12,0
rosario16_0_13,0
rosario16_0_14,1
rosario16_0_15,1
rosario19_6_0,1
rosario19_6_1,1
rosario19_6_2,1
rosario19_6_3,0
rosario19_6_4,0
rosario19_6_5,1
rosario19_6_6,0
rosario19_6_7,1
rosario19_6_8,0
rosario19_6_9,0
rosario19_6_10,0
rosario19_6_11,1
rosario19_6_12,0
rosario19_6_13,0
rosario19_6_14,1
rosario19_6_15,0
rosario4_4_0,0
rosario4_4_1,0
rosario4_4_2,0
rosario4_4_3,0
rosario4_4_4,0
rosario4_4_5,0
rosario4_4_6,0
rosario4_4_7,0
rosario4_4_8,0.5
rosario4_4_9,0
rosario4_4_10,0
rosario4_4_11,0
rosario4_4_12,1
rosario4_4_13,0
rosario4_4_14,0
rosario4_4_15,0
santafe13_6_0,1
santafe13_6_1,0
santafe13_6_2,0
santafe13_6_3,1
santafe13_6_4,0
santafe13_6_5,1
santafe13_6_6,1
santafe13_6_7,1
santafe13_6_8,0
santafe13_6_9,0
santafe13_6_10,0
santafe13_6_11,1
santafe13_6_12,0
santafe13_6_13,0
santafe13_6_14,0.5
santafe13_6_15,0
cordoba15_5_0,0
cordoba15_5_1,0
cordoba15_5_2,0
cordoba15_5_3,0
cordoba15_5_4,1
cordoba15_5_5,0
cordoba15_5_6,0
cordoba15_5_7,0
cordoba15_5_8,0
cordoba15_5_9,0
cordoba15_5_10,0
cordoba15_5_11,0
cordoba15_5_12,0
cordoba15_5_13,0
cordoba15_5_14,1
cordoba15_5_15,0
rosario22_8_0,1
rosario22_8_1,1
rosario22_8_2,0
rosario22_8_3,0
rosario22_8_4,0
rosario22_8_5,1
rosario22_8_6,0
rosario22_8_7,0
rosario22_8_8,0
rosario22_8_9,0
rosario22_8_10,0
rosario22_8_11,1
rosario22_8_12,0
rosario22_8_13,0
rosario22_8_14,0
rosario22_8_15,0
parana5_6_0,0
parana5_6_1,0
parana5_6_2,0
parana5_6_3,0
parana5_6_4,0
parana5_6_5,0
parana5_6_6,0
parana5_6_7,0
parana5_6_8,0
parana5_6_9,0
parana5_6_10,0
parana5_6_11,0
parana5_6_12,0
parana5_6_13,0
parana5_6_14,0
parana5_6_15,1
cordoba16_6_0,1
cordoba16_6_1,0
cordoba16_6_2,0
cordoba16_6_3,0
cordoba16_6_4,0
cordoba16_6_5,1
cordoba16_6_6,0
cordoba16_6_7,0
cordoba16_6_8,1
cordoba16_6_9,1
cordoba16_6_10,1
cordoba16_6_11,0
cordoba16_6_12,1
cordoba16_6_13,1
cordoba16_6_14,1
cordoba16_6_15,1
cordoba15_6_0,0
cordoba15_6_1,0
cordoba15_6_2,1
cordoba15_6_3,0
cordoba15_6_4,1
cordoba15_6_5,0
cordoba15_6_6,0
cordoba15_6_7,1
cordoba15_6_8,0
cordoba15_6_9,1
cordoba15_6_10,0
cordoba15_6_11,0
cordoba15_6_12,1
cordoba15_6_13,0
cordoba15_6_14,0
cordoba15_6_15,1
rosario20_8_0,0
rosario20_8_1,0
rosario20_8_2,0
rosario20_8_3,0
rosario20_8_4,0
rosario20_8_5,0
rosario20_8_6,0
rosario20_8_7,0
rosario20_8_8,0
rosario20_8_9,0
rosario20_8_10,0
rosario20_8_11,0
rosario20_8_12,0
rosario20_8_13,0
rosario20_8_14,0
rosario20_8_15,0
rosario9_8_0,0
rosario9_8_1,1
rosario9_8_2,1
rosario9_8_3,0
rosario9_8_4,0
rosario9_8_5,0
rosario9_8_6,1
rosario9_8_7,0
rosario9_8_8,0
rosario9_8_9,1
rosario9_8_10,1
rosario9_8_11,1
rosario9_8_12,0
rosario9_8_13,0
rosario9_8_14,0
rosario9_8_15,0
rosario7_1_0,0
rosario7_1_1,0
rosario7_1_2,1
rosario7_1_3,0
rosario7_1_4,1
rosario7_1_5,1
rosario7_1_6,1
rosario7_1_7,0
rosario7_1_8,0
rosario7_1_9,0
rosario7_1_10,1
rosario7_1_11,1
rosario7_1_12,0
rosario7_1_13,1
rosario7_1_14,0
rosario7_1_15,1
parana3_5_0,0
parana3_5_1,0
parana3_5_2,0
parana3_5_3,1
parana3_5_4,0
parana3_5_5,0
parana3_5_6,0
parana3_5_7,0
parana3_5_8,0
parana3_5_9,0
parana3_5_10,0
parana3_5_11,0
parana3_5_12,1
parana3_5_13,0
parana3_5_14,0
parana3_5_15,1
cordoba6_3_0,1
cordoba6_3_1,0
cordoba6_3_2,0
cordoba6_3_3,0
cordoba6_3_4,0
cordoba6_3_5,0
cordoba6_3_6,0
cordoba6_3_7,0
cordoba6_3_8,0
cordoba6_3_9,0
cordoba6_3_10,0
cordoba6_3_11,0
cordoba6_3_12,0
cordoba6_3_13,0
cordoba6_3_14,0
cordoba6_3_15,1
santafe12_3_0,1
santafe12_3_1,1
santafe12_3_2,1
santafe12_3_3,0
santafe12_3_4,0
santafe12_3_5,0
santafe12_3_6,1
santafe12_3_7,0
santafe12_3_8,0
santafe12_3_9,0
santafe12_3_10,0
santafe12_3_11,0
santafe12_3_12,1
santafe12_3_13,1
santafe12_3_14,1
santafe12_3_15,0
cordoba8_2_0,0
cordoba8_2_1,0
cordoba8_2_2,1
cordoba8_2_3,0
cordoba8_2_4,0
cordoba8_2_5,1
cordoba8_2_6,1
cordoba8_2_7,0
cordoba8_2_8,0
cordoba8_2_9,0
cordoba8_2_10,1
cordoba8_2_11,1
cordoba8_2_12,0
cordoba8_2_13,0
cordoba8_2_14,0
cordoba8_2_15,1
rosario14_1_0,0
rosario14_1_1,0
rosario14_1_2,0
rosario14_1_3,0
rosario14_1_4,0
rosario14_1_5,0
rosario14_1_6,0
rosario14_1_7,0
rosario14_1_8,0
rosario14_1_9,1
rosario14_1_10,1
rosario14_1_11,1
rosario14_1_12,0
rosario14_1_13,1
rosario14_1_14,1
rosario14_1_15,1
cordoba13_1_0,0
cordoba13_1_1,0
cordoba13_1_2,0
cordoba13_1_3,0
cordoba13_1_4,0
cordoba13_1_5,0
cordoba13_1_6,0
cordoba13_1_7,0
cordoba13_1_8,0
cordoba13_1_9,0
cordoba13_1_10,0
cordoba13_1_11,0
cordoba13_1_12,0
cordoba13_1_13,0
cordoba13_1_14,0
cordoba13_1_15,0
santafe11_4_0,1
santafe11_4_1,1
santafe11_4_2,1
santafe11_4_3,0
santafe11_4_4,1
santafe11_4_5,1
santafe11_4_6,0
santafe11_4_7,0
santafe11_4_8,0
santafe11_4_9,0
santafe11_4_10,1
santafe11_4_11,1
santafe11_4_12,0
santafe11_4_13,0
santafe11_4_14,0
santafe11_4_15,1
cordoba6_5_0,0
cordoba6_5_1,1
cordoba6_5_2,0
cordoba6_5_3,0
cordoba6_5_4,0
cordoba6_5_5,0
cordoba6_5_6,0
cordoba6_5_7,0
cordoba6_5_8,0
cordoba6_5_9,0
cordoba6_5_10,0
cordoba6_5_11,0
cordoba6_5_12,0
cordoba6_5_13,0
cordoba6_5_14,0
cordoba6_5_15,0
santafe7_3_0,0
santafe7_3_1,0
santafe7_3_2,0
santafe7_3_3,0
santafe7_3_4,1
santafe7_3_5,1
santafe7_3_6,0
santafe7_3_7,0
santafe7_3_8,0
santafe7_3_9,0
santafe7_3_10,0
santafe7_3_11,0
santafe7_3_12,0
santafe7_3_13,0
santafe7_3_14,0
santafe7_3_15,0
cordoba17_1_0,0
cordoba17_1_1,0
cordoba17_1_2,0
cordoba17_1_3,0
cordoba17_1_4,0
cordoba17_1_5,0
cordoba17_1_6,0
cordoba17_1_7,0
cordoba17_1_8,0
cordoba17_1_9,0
cordoba17_1_10,1
cordoba17_1_11,0
cordoba17_1_12,0
cordoba17_1_13,1
cordoba17_1_14,1
cordoba17_1_15,0
cordoba11_4_0,0
cordoba11_4_1,0
cordoba11_4_2,1
cordoba11_4_3,0
cordoba11_4_4,0
cordoba11_4_5,0
cordoba11_4_6,0
cordoba11_4_7,0
cordoba11_4_8,0
cordoba11_4_9,1
cordoba11_4_10,1
cordoba11_4_11,0
cordoba11_4_12,0
cordoba11_4_13,0
cordoba11_4_14,1
cordoba11_4_15,0
rosario18_4_0,0
rosario18_4_1,0
rosario18_4_2,0
rosario18_4_3,0
rosario18_4_4,0
rosario18_4_5,0
rosario18_4_6,0
rosario18_4_7,0
rosario18_4_8,0
rosario18_4_9,0
rosario18_4_10,0
rosario18_4_11,0
rosario18_4_12,0
rosario18_4_13,0
rosario18_4_14,0
rosario18_4_15,0
rosario5_5_0,0
rosario5_5_1,0
rosario5_5_2,0
rosario5_5_3,0
rosario5_5_4,0
rosario5_5_5,0
rosario5_5_6,0
rosario5_5_7,0
rosario5_5_8,0
rosario5_5_9,1
rosario5_5_10,0
rosario5_5_11,0
rosario5_5_12,1
rosario5_5_13,1
